Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Кади Иури Борхес Малиновский;ФК Краснодар;208;80;АП П;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;1.00;-;0.01;14.00;64 %;-;-;-;-;4.00;50 %;2.00;50 %;1.00;0 %;2.00;0 %;1.00;0 %;5.00;1.00;2.00;1.00;1.00;-;9.00;33 %;5.00;40 %;4.00;25 %;2.00;0 %;1.00;100 %;-;-;3.00;33 %;4.00;-;1;1.00;1.00;-;30.00;16.00;53 %;0 %;-;1.00;-;-;0.01;-;0.00;1.31;0.63;0.68;-;-;9.00;-;-;2.00;1.00;-;-;-;3.00;2.00;1.00;-;1.00;-;1.00
Владислав Карапузов;Пари Нижний Новгород;190;80;ЗП П;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;38.00;82 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;0 %;1.00;100 %;5.00;2.00;-;4.00;1.00;4.00;14.00;29 %;10.00;40 %;4.00;0 %;3.00;0 %;-;-;-;-;4.00;50 %;2.00;4.00;1;1.00;1.00;-;62.00;45.00;73 %;-;-;-;-;0.51;-;-;-;0.83;1.3;-0.20;-;-;31.00;-;-;2.00;-;-;-;1.00;4.00;4.00;-;-;-;-;2.00
Никита Кривцов;ФК Краснодар;200;80;П ПЦ;-;-;1.00;-;0 %;1.00;1.00;1.00;-;-;-;-;-;2.00;-;0.12;28.00;64 %;2.00;0 %;-;-;8.00;50 %;3.00;67 %;-;-;4.00;75 %;2.00;0 %;11.00;2.00;2.00;2.00;-;-;14.00;21 %;7.00;29 %;7.00;14 %;5.00;20 %;1.00;0 %;-;-;5.00;40 %;1.00;3.00;1;1.00;1.00;-;50.00;25.00;50 %;0 %;1.00;-;1.00;0.01;0.06;-;0.00;1.31;0.63;0.68;0.02;0.02;18.00;-;-;4.00;2.00;-;3.00;-;3.00;2.00;1.00;1.00;-;-;2.00
Матео Марьянов Стаматов;Пари Нижний Новгород;217;79;ЗП Л;-;-;1.00;-;0 %;1.00;-;1.00;-;-;-;-;-;1.00;-;0.05;22.00;77 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;2.00;50 %;1.00;0 %;8.00;2.00;2.00;2.00;-;-;11.00;45 %;3.00;33 %;8.00;50 %;2.00;0 %;4.00;50 %;1.00;0 %;3.00;33 %;3.00;5.00;1;1.00;1.00;-;44.00;30.00;68 %;0 %;1.00;-;-;-;0.05;-;0.00;0.83;1.3;-0.20;-;-;17.00;-;-;-;-;-;1.00;-;5.00;1.00;4.00;-;2.00;-;1.00
Хызыр Аппаев;Факел Воронеж;202;78;Ф ЛЦ;-;-;1.00;-;0 %;1.00;-;1.00;-;-;-;-;1.00;2.00;1.00;0.35;20.00;65 %;-;-;2.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;9.00;-;-;1.00;1.00;3.00;18.00;17 %;2.00;0 %;16.00;19 %;10.00;20 %;1.00;0 %;1.00;0 %;-;-;2.00;-;1;1.00;1.00;-;45.00;22.00;49 %;50 %;1.00;-;-;0.19;0.17;-;0.00;1.44;0.57;0.87;-;-;13.00;-;-;-;-;-;-;-;3.00;-;3.00;2.00;-;-;-
Юрий Горшков;Крылья Советов;292;78;ЗЛ;2.00;-;2.00;2.00;100 %;1.00;-;1.00;-;-;-;-;-;3.00;2.00;0.27;15.00;93 %;-;-;1.00;100 %;2.00;50 %;1.00;100 %;1.00;100 %;2.00;50 %;1.00;100 %;1.00;-;-;3.00;1.00;-;12.00;75 %;8.00;63 %;4.00;100 %;4.00;50 %;1.00;100 %;-;-;1.00;100 %;4.00;2.00;1;1.00;1.00;-;37.00;32.00;86 %;67 %;-;1.00;-;0.23;0.09;0.14;7.41;0.93;0.86;0.07;0.05;0.05;14.00;-;1.00;1.00;1.00;1.00;1.00;1.00;9.00;5.00;4.00;2.00;1.00;-;1.00
Евгений Марков;Факел Воронеж;250;78;Ф ПЦ;1.00;-;3.00;1.00;33 %;-;2.00;4.00;-;-;-;-;-;2.00;1.00;0.98;27.00;78 %;-;-;-;-;4.00;75 %;1.00;100 %;-;-;2.00;100 %;1.00;100 %;3.00;1.00;-;4.00;-;2.00;21.00;57 %;4.00;75 %;17.00;53 %;10.00;50 %;3.00;67 %;-;-;1.00;100 %;2.00;1.00;1;1.00;1.00;-;55.00;39.00;71 %;50 %;1.00;-;-;0.18;0.49;0.98;1.2;1.44;0.57;0.87;-;-;21.00;-;-;3.00;1.00;-;2.00;1.00;12.00;3.00;9.00;5.00;2.00;-;1.00
Никита Салтыков;Крылья Советов;220;78;П Л;-;1.00;-;-;-;1.00;1.00;2.00;-;-;-;-;-;-;-;-;11.00;73 %;1.00;100 %;-;-;-;-;-;-;-;-;-;-;2.00;50 %;7.00;1.00;-;1.00;1.00;3.00;18.00;22 %;7.00;0 %;11.00;36 %;1.00;0 %;2.00;0 %;1.00;0 %;3.00;0 %;-;3.00;1;1.00;1.00;-;35.00;18.00;51 %;-;-;-;-;0.41;-;-;-;0.93;0.86;0.07;-;-;8.00;1.00;-;-;-;-;-;1.00;4.00;-;4.00;-;-;-;-
Владимир Ильин;ФК Ахмат;179;77;Ф Ц;-;-;-;-;-;-;1.00;1.00;1.00;1.00;-;-;-;1.00;1.00;0.06;12.00;75 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;6.00;2.00;2.00;2.00;1.00;-;15.00;40 %;5.00;40 %;10.00;40 %;7.00;14 %;-;-;-;-;3.00;67 %;-;2.00;1;1.00;1.00;-;32.00;18.00;56 %;100 %;-;-;-;-;0.06;-;0.00;0.74;1.23;-0.49;0.12;0.12;9.00;-;-;1.00;-;-;-;-;6.00;2.00;4.00;1.00;-;-;2.00
Даниел Мишкич;Урал Екатеринбург;196;77;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37.00;89 %;-;-;-;-;4.00;50 %;2.00;100 %;-;-;5.00;60 %;6.00;100 %;3.00;1.00;-;1.00;-;-;10.00;40 %;8.00;25 %;2.00;100 %;3.00;33 %;1.00;100 %;-;-;2.00;0 %;2.00;2.00;1;1.00;1.00;-;51.00;41.00;80 %;-;-;-;-;0.64;-;-;-;1.80;1.40;0.40;-;-;33.00;-;-;2.00;2.00;-;3.00;6.00;4.00;2.00;2.00;1.00;1.00;-;-
Гилерме Счеттине;Урал Екатеринбург;236;77;Ф ЛЦ;1.00;-;2.00;1.00;50 %;-;2.00;1.00;-;-;-;-;2.00;4.00;1.00;0.74;10.00;70 %;-;-;2.00;50 %;1.00;0 %;-;-;-;-;1.00;0 %;2.00;50 %;12.00;2.00;-;-;-;1.00;23.00;39 %;2.00;0 %;21.00;43 %;8.00;25 %;6.00;67 %;2.00;100 %;1.00;0 %;1.00;4.00;1;1.00;1.00;-;43.00;23.00;53 %;25 %;1.00;2.00;-;0.07;0.18;0.74;1.35;1.80;1.40;0.40;-;-;7.00;-;1.00;-;-;-;-;1.00;9.00;-;9.00;2.00;4.00;2.00;-
Роберто Карлос Фернандес Торо;Балтика;219;76;ЗП Л;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;44.00;80 %;-;-;-;-;11.00;45 %;2.00;50 %;-;-;4.00;50 %;1.00;100 %;5.00;1.00;-;3.00;1.00;3.00;15.00;53 %;9.00;44 %;6.00;67 %;5.00;40 %;4.00;75 %;2.00;100 %;4.00;50 %;6.00;7.00;1;1.00;1.00;-;75.00;59.00;79 %;-;-;-;-;-;-;-;-;0.31;0.98;-0.67;-;-;35.00;-;-;5.00;1.00;-;2.00;1.00;8.00;4.00;4.00;2.00;3.00;2.00;2.00
Гедеон Гузина;Балтика;174;76;Ф ЛЦ;-;-;-;-;-;-;3.00;2.00;-;-;-;-;2.00;-;-;-;11.00;55 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;1.00;100 %;14.00;3.00;4.00;1.00;-;1.00;24.00;29 %;3.00;0 %;21.00;33 %;13.00;38 %;1.00;100 %;1.00;100 %;2.00;0 %;1.00;3.00;1;1.00;1.00;-;44.00;18.00;41 %;-;-;-;-;0.04;-;-;-;0.31;0.98;-0.67;-;-;6.00;-;-;1.00;-;-;-;1.00;7.00;-;7.00;5.00;1.00;1.00;-
Константин Тюкавин;Динамо Москва;188;76;Ф Ц;-;-;1.00;-;0 %;1.00;3.00;1.00;-;-;-;-;-;1.00;1.00;0.15;11.00;73 %;-;-;-;-;2.00;100 %;-;-;-;-;2.00;100 %;-;-;9.00;1.00;-;2.00;2.00;-;16.00;31 %;4.00;50 %;12.00;25 %;2.00;50 %;1.00;100 %;1.00;100 %;-;-;1.00;2.00;1;1.00;1.00;-;31.00;17.00;55 %;100 %;-;-;-;-;0.15;-;0.00;1.23;0.74;0.49;-;-;8.00;-;-;2.00;-;-;2.00;-;5.00;2.00;3.00;1.00;1.00;1.00;-
Кирилл Заика;Сочи;243;75;ЗП П;-;-;-;-;-;2.00;2.00;2.00;-;-;-;-;-;-;-;-;25.00;88 %;2.00;100 %;1.00;0 %;4.00;75 %;-;-;-;-;2.00;50 %;2.00;100 %;2.00;-;-;1.00;-;1.00;14.00;50 %;3.00;67 %;11.00;45 %;5.00;20 %;2.00;100 %;1.00;100 %;-;-;2.00;2.00;1;1.00;1.00;-;44.00;34.00;77 %;-;-;-;-;-;-;-;-;0.57;1.37;-0.80;-;-;22.00;2.00;-;3.00;-;-;1.00;2.00;7.00;2.00;5.00;1.00;2.00;1.00;-
Валентин Вада;Рубин Казань;208;72;АП ПЦ;-;-;1.00;-;0 %;-;2.00;-;-;-;-;-;-;2.00;1.00;0.22;21.00;86 %;-;-;1.00;100 %;5.00;80 %;-;-;-;-;3.00;67 %;1.00;100 %;4.00;-;-;1.00;1.00;-;11.00;45 %;4.00;50 %;7.00;43 %;2.00;50 %;4.00;25 %;4.00;25 %;3.00;67 %;-;2.00;1;1.00;1.00;-;36.00;26.00;72 %;50 %;-;-;1.00;0.14;0.11;-;0.00;0.59;1.31;-0.72;-;-;18.00;-;1.00;4.00;-;-;2.00;1.00;5.00;2.00;3.00;1.00;1.00;1.00;2.00
Ильнур Альшин;Факел Воронеж;230;71;П П;-;-;1.00;-;0 %;1.00;2.00;2.00;-;1.00;-;-;-;3.00;-;0.21;28.00;64 %;1.00;0 %;2.00;50 %;3.00;33 %;2.00;50 %;-;-;2.00;0 %;13.00;46 %;7.00;1.00;-;3.00;2.00;3.00;10.00;50 %;5.00;60 %;5.00;40 %;2.00;50 %;1.00;100 %;-;-;4.00;50 %;1.00;10.00;1;1.00;1.00;-;56.00;38.00;68 %;0 %;2.00;-;1.00;0.30;0.07;-;0.00;1.37;0.57;0.80;-;-;18.00;-;1.00;1.00;1.00;-;-;6.00;5.00;3.00;2.00;1.00;1.00;-;2.00
Юрий Ковалёв;Оренбург;226;68;П П;-;1.00;-;-;-;1.00;1.00;4.00;-;-;-;-;-;-;-;-;8.00;75 %;-;-;1.00;100 %;1.00;0 %;-;-;-;-;-;-;1.00;100 %;3.00;2.00;-;-;-;2.00;14.00;50 %;5.00;40 %;9.00;56 %;-;-;3.00;67 %;1.00;100 %;4.00;25 %;-;1.00;1;1.00;1.00;-;25.00;16.00;64 %;-;-;-;-;0.26;-;-;-;0.97;1.70;-0.73;0.02;0.02;6.00;-;1.00;-;-;-;-;1.00;7.00;2.00;5.00;-;2.00;1.00;1.00
Эдгар Севикян;Пари Нижний Новгород;215;68;Ф ПЦ;-;-;-;-;-;1.00;-;-;-;-;-;-;-;2.00;2.00;0.04;17.00;82 %;1.00;100 %;1.00;0 %;-;-;-;-;-;-;-;-;1.00;0 %;5.00;-;1.00;-;-;2.00;15.00;20 %;5.00;0 %;10.00;30 %;2.00;0 %;3.00;33 %;2.00;0 %;4.00;0 %;1.00;2.00;1;1.00;1.00;-;40.00;24.00;60 %;100 %;-;-;-;0.03;0.02;-;0.00;0.83;0.87;-0.04;0.10;0.10;14.00;1.00;-;-;-;-;-;-;3.00;-;3.00;-;1.00;-;-
Александр Трошечкин;Пари Нижний Новгород;181;68;П ЛЦ;-;-;2.00;-;0 %;-;1.00;1.00;-;-;1.00;-;-;1.00;-;0.47;20.00;65 %;1.00;0 %;-;-;4.00;50 %;-;-;-;-;-;-;1.00;0 %;10.00;3.00;1.00;3.00;1.00;-;12.00;33 %;4.00;25 %;8.00;38 %;2.00;0 %;1.00;0 %;-;-;2.00;50 %;3.00;5.00;1;1.00;1.00;-;42.00;25.00;60 %;0 %;1.00;-;-;0.05;0.47;-;0.00;0.83;0.87;-0.04;-;-;13.00;-;-;2.00;-;-;-;-;4.00;1.00;3.00;-;-;-;1.00
Хорхе Карраскаль;Динамо Москва;217;65;АП Л;-;-;-;-;-;-;-;2.00;-;-;-;-;-;2.00;1.00;0.23;28.00;82 %;-;-;1.00;0 %;4.00;75 %;-;-;-;-;6.00;67 %;2.00;0 %;9.00;2.00;2.00;2.00;1.00;1.00;23.00;30 %;6.00;50 %;17.00;24 %;5.00;40 %;6.00;50 %;3.00;33 %;2.00;0 %;1.00;7.00;1;1.00;1.00;-;63.00;39.00;62 %;50 %;-;1.00;-;-;0.12;-;0.00;1.2;0.38;0.64;-;-;23.00;-;-;3.00;-;-;4.00;-;7.00;3.00;4.00;2.00;3.00;1.00;-
Мартин Крамарич;Сочи;182;65;АП ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;3.00;67 %;1.00;100 %;-;-;2.00;50 %;3.00;67 %;7.00;3.00;1.00;3.00;1.00;2.00;13.00;15 %;5.00;40 %;8.00;0 %;2.00;0 %;2.00;0 %;1.00;0 %;1.00;0 %;1.00;3.00;1;1.00;1.00;-;27.00;13.00;48 %;-;-;-;-;-;-;-;-;0.57;1.37;-0.80;0.02;0.02;5.00;-;-;2.00;1.00;-;1.00;2.00;2.00;2.00;-;-;-;-;-
Георгий Мелкадзе;Сочи;164;65;Ф Ц;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;-;-;-;13.00;77 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;7.00;1.00;-;1.00;-;-;14.00;21 %;4.00;25 %;10.00;20 %;8.00;13 %;1.00;100 %;-;-;-;-;1.00;5.00;1;1.00;1.00;-;33.00;19.00;58 %;-;-;-;-;0.24;-;-;-;0.57;1.37;-0.80;-;-;10.00;-;-;2.00;-;-;1.00;-;3.00;1.00;2.00;1.00;1.00;-;-
Максим Осипенко;Ростов;253;65;З ЛЦ;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.75;52.00;83 %;-;-;-;-;18.00;61 %;3.00;33 %;1.00;0 %;8.00;25 %;1.00;0 %;5.00;2.00;-;10.00;-;5.00;20.00;75 %;16.00;69 %;4.00;100 %;13.00;85 %;1.00;100 %;-;-;3.00;33 %;5.00;8.00;1;1.00;1.00;-;92.00;78.00;85 %;100 %;-;-;-;-;0.75;0.75;1.33;0.53;1.39;-0.86;-;-;43.00;-;-;11.00;1.00;-;2.00;-;15.00;11.00;4.00;11.00;1.00;-;1.00
Антон Швец;ФК Ахмат;219;65;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;30.00;90 %;-;-;-;-;6.00;50 %;3.00;67 %;1.00;0 %;6.00;50 %;-;-;5.00;2.00;-;4.00;1.00;-;10.00;50 %;7.00;57 %;3.00;33 %;4.00;100 %;-;-;-;-;2.00;0 %;3.00;3.00;1;1.00;1.00;-;46.00;38.00;83 %;-;-;-;-;-;-;-;-;0.38;1.2;-0.64;-;-;27.00;-;-;3.00;2.00;-;3.00;-;5.00;4.00;1.00;4.00;-;-;-
Светослав Ковачев;ФК Ахмат;245;65;АП П;1.00;-;1.00;1.00;100 %;-;2.00;-;-;-;-;-;-;4.00;1.00;0.30;11.00;27 %;-;-;2.00;0 %;3.00;0 %;-;-;-;-;1.00;100 %;2.00;0 %;7.00;1.00;-;1.00;-;2.00;25.00;44 %;16.00;44 %;9.00;44 %;2.00;0 %;4.00;25 %;4.00;25 %;11.00;55 %;1.00;2.00;1;1.00;1.00;-;46.00;21.00;46 %;25 %;1.00;2.00;-;-;0.07;0.30;3.33;0.38;1.2;-0.64;-;-;3.00;-;-;-;-;-;1.00;-;11.00;7.00;4.00;-;1.00;1.00;6.00
Артур Галоян;Балтика;219;64;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;2.00;-;0.07;27.00;93 %;-;-;2.00;100 %;6.00;67 %;1.00;100 %;-;-;3.00;67 %;2.00;100 %;2.00;1.00;-;1.00;1.00;2.00;17.00;41 %;8.00;13 %;9.00;67 %;1.00;100 %;3.00;67 %;2.00;100 %;4.00;0 %;2.00;3.00;1;1.00;1.00;-;53.00;39.00;74 %;0 %;1.00;1.00;-;-;0.04;-;0.00;0.31;0.83;-0.52;-;-;25.00;-;2.00;4.00;1.00;-;2.00;2.00;7.00;1.00;6.00;1.00;2.00;2.00;-
Гильермо Томас Сото Арредондо;Балтика;198;64;ЗП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;30.00;80 %;-;-;3.00;33 %;4.00;50 %;1.00;0 %;1.00;0 %;2.00;0 %;3.00;33 %;4.00;1.00;-;3.00;2.00;-;7.00;29 %;4.00;50 %;3.00;0 %;2.00;0 %;1.00;0 %;-;-;2.00;50 %;4.00;-;1;1.00;1.00;-;41.00;30.00;73 %;-;-;-;-;0.08;-;-;-;0.31;0.83;-0.52;-;-;24.00;-;1.00;2.00;-;-;-;1.00;2.00;2.00;-;-;-;-;1.00
Кики;Урал Екатеринбург;218;63;ЗП Л;-;-;-;-;-;1.00;1.00;-;1.00;2.00;-;-;-;-;-;-;24.00;83 %;1.00;100 %;2.00;50 %;6.00;83 %;3.00;67 %;-;-;-;-;1.00;100 %;5.00;-;-;3.00;1.00;-;11.00;64 %;7.00;57 %;4.00;75 %;6.00;50 %;1.00;100 %;-;-;3.00;67 %;2.00;1.00;1;1.00;1.00;-;38.00;30.00;79 %;-;-;-;-;0.13;-;-;-;1.39;0.53;0.86;0.02;0.02;20.00;1.00;1.00;5.00;2.00;-;-;1.00;7.00;4.00;3.00;3.00;1.00;-;2.00
Даниил Денисов;Спартак Москва;195;62;З П;-;-;-;-;-;-;2.00;-;1.00;1.00;-;-;-;-;-;-;38.00;84 %;-;-;1.00;0 %;5.00;60 %;1.00;100 %;-;-;3.00;33 %;2.00;100 %;5.00;1.00;1.00;1.00;-;2.00;12.00;58 %;7.00;43 %;5.00;80 %;1.00;100 %;-;-;-;-;2.00;100 %;2.00;7.00;1;1.00;1.00;-;62.00;50.00;81 %;-;-;-;-;0.07;-;-;-;0.84;0.93;-0.09;-;-;32.00;-;-;3.00;1.00;-;1.00;2.00;7.00;3.00;4.00;1.00;-;-;2.00
Куинси Антон Промес;Спартак Москва;211;62;АП Л;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;3.00;-;0.12;48.00;90 %;-;-;-;-;4.00;75 %;3.00;100 %;-;-;3.00;67 %;6.00;100 %;4.00;1.00;1.00;-;-;1.00;12.00;25 %;3.00;0 %;9.00;33 %;2.00;0 %;2.00;0 %;2.00;0 %;1.00;0 %;4.00;5.00;1;1.00;1.00;-;74.00;56.00;76 %;0 %;1.00;1.00;1.00;0.67;0.04;-;0.00;0.84;0.93;-0.09;-;-;43.00;-;-;3.00;3.00;-;2.00;6.00;3.00;-;3.00;-;-;-;-
Роман Зобнин;Спартак Москва;210;62;П ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;26.00;85 %;1.00;0 %;-;-;2.00;100 %;-;-;-;-;-;-;-;-;1.00;-;-;-;-;1.00;3.00;100 %;1.00;100 %;2.00;100 %;-;-;-;-;-;-;-;-;2.00;2.00;1;1.00;1.00;-;34.00;30.00;88 %;-;-;-;-;0.02;-;-;-;0.84;0.93;-0.09;-;-;22.00;-;-;2.00;-;-;-;-;3.00;1.00;2.00;-;-;-;-
Анхело Хосе Энрикес Итурра;Балтика;173;60;Ф ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;-;0.20;9.00;56 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;2.00;1.00;-;-;-;-;9.00;22 %;2.00;0 %;7.00;29 %;7.00;29 %;-;-;-;-;1.00;0 %;1.00;-;1;1.00;1.00;-;21.00;8.00;38 %;0 %;1.00;1.00;-;0.02;0.10;-;0.00;0.31;0.83;-0.52;-;-;5.00;-;-;1.00;-;-;-;-;2.00;-;2.00;2.00;-;-;-
Жуниор Хосе Коррейа;Пари Нижний Новгород;172;59;Ф ЛЦ;-;-;-;-;-;-;2.00;2.00;-;-;-;-;1.00;2.00;-;0.14;10.00;60 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;11.00;2.00;-;-;-;1.00;19.00;26 %;4.00;25 %;15.00;27 %;10.00;20 %;1.00;100 %;-;-;-;-;1.00;-;1;1.00;1.00;-;33.00;13.00;39 %;0 %;2.00;-;-;-;0.07;-;0.00;0.83;0.55;0.28;-;-;6.00;-;-;-;-;-;-;-;5.00;1.00;4.00;2.00;1.00;-;-
Ленини Пина;ФК Краснодар;217;57;ЗП Ц;-;-;1.00;-;0 %;1.00;-;1.00;-;-;-;-;-;1.00;-;0.14;30.00;90 %;-;-;-;-;5.00;60 %;1.00;0 %;-;-;2.00;100 %;1.00;0 %;3.00;2.00;2.00;5.00;3.00;-;10.00;40 %;8.00;38 %;2.00;50 %;2.00;50 %;-;-;-;-;1.00;0 %;5.00;5.00;1;1.00;1.00;-;53.00;41.00;77 %;0 %;1.00;-;-;-;0.14;-;0.00;1.31;0.52;0.79;-;-;27.00;-;-;3.00;-;-;2.00;-;4.00;3.00;1.00;1.00;-;-;-
Сергей Пиняев;Локомотив Москва;204;57;АП Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;15.00;60 %;1.00;0 %;3.00;33 %;4.00;75 %;-;-;-;-;-;-;3.00;33 %;8.00;1.00;1.00;1.00;1.00;1.00;10.00;30 %;1.00;0 %;9.00;33 %;1.00;100 %;5.00;40 %;2.00;50 %;1.00;0 %;3.00;4.00;1;1.00;1.00;-;34.00;20.00;59 %;-;-;-;-;-;-;-;-;0.30;0.83;-0.53;-;-;9.00;-;1.00;3.00;-;-;-;1.00;3.00;-;3.00;1.00;2.00;1.00;-
Вильсон Изидор;Зенит;211;51;АП Л;-;-;2.00;-;0 %;-;4.00;1.00;-;-;1.00;-;1.00;3.00;3.00;0.13;11.00;64 %;1.00;0 %;4.00;25 %;3.00;67 %;-;-;-;-;-;-;3.00;33 %;9.00;1.00;2.00;-;-;2.00;14.00;29 %;7.00;29 %;7.00;29 %;2.00;0 %;2.00;50 %;2.00;50 %;4.00;50 %;-;-;1;-;-;1.00;32.00;16.00;50 %;100 %;-;-;-;0.18;0.04;-;0.00;2.14;0.53;1.61;-;-;7.00;-;1.00;2.00;-;-;-;1.00;4.00;2.00;2.00;-;1.00;1.00;2.00
Сергей Петров;ФК Краснодар;227;51;З П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.07;18.00;83 %;-;-;-;-;4.00;75 %;-;-;-;-;1.00;0 %;1.00;0 %;3.00;1.00;-;2.00;-;-;5.00;60 %;3.00;67 %;2.00;50 %;3.00;33 %;-;-;-;-;1.00;100 %;2.00;4.00;1;-;-;1.00;31.00;25.00;81 %;0 %;1.00;-;-;-;0.07;-;0.00;0.63;0.27;0.36;-;-;15.00;-;-;3.00;-;-;-;-;3.00;2.00;1.00;1.00;-;-;1.00
Родригао;Зенит;265;51;З ПЦ;-;-;-;-;-;1.00;2.00;-;-;-;1.00;-;-;2.00;1.00;0.28;24.00;96 %;1.00;100 %;-;-;5.00;100 %;1.00;100 %;-;-;1.00;100 %;1.00;100 %;1.00;-;1.00;9.00;2.00;-;12.00;83 %;10.00;90 %;2.00;50 %;6.00;83 %;-;-;-;-;2.00;100 %;1.00;3.00;1;-;-;1.00;43.00;38.00;88 %;50 %;-;1.00;-;0.19;0.14;-;0.00;2.14;0.53;1.61;-;-;23.00;1.00;-;5.00;1.00;-;1.00;1.00;10.00;9.00;1.00;5.00;-;-;2.00
Мингиян Бевеев;Урал Екатеринбург;188;50;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.00;93 %;1.00;0 %;-;-;3.00;67 %;1.00;100 %;-;-;4.00;75 %;-;-;2.00;-;-;3.00;3.00;-;5.00;40 %;3.00;67 %;2.00;0 %;1.00;0 %;1.00;0 %;-;-;2.00;50 %;3.00;4.00;1;-;-;1.00;27.00;23.00;85 %;-;-;-;-;-;-;-;-;0.84;1.61;-0.77;-;-;13.00;-;-;2.00;1.00;-;3.00;-;2.00;2.00;-;-;-;-;1.00
Сергей Волков;ФК Краснодар;207;50;З П;-;-;-;-;-;-;1.00;-;-;1.00;-;-;-;-;-;-;27.00;74 %;-;-;2.00;50 %;2.00;50 %;-;-;-;-;1.00;0 %;2.00;50 %;4.00;-;-;2.00;-;2.00;10.00;50 %;6.00;50 %;4.00;50 %;6.00;33 %;2.00;50 %;-;-;2.00;100 %;1.00;4.00;1;1.00;1.00;-;44.00;32.00;73 %;-;-;-;-;-;-;-;-;1.31;0.44;0.87;-;-;20.00;-;1.00;1.00;-;-;-;1.00;5.00;3.00;2.00;2.00;1.00;-;2.00
