Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Кристиян Бистрович;Балтика;270;50;П ПЦ;1.00;-;1.00;1.00;100 %;2.00;1.00;-;-;-;-;-;1.00;3.00;2.00;0.16;35.00;74 %;-;-;2.00;50 %;8.00;75 %;1.00;100 %;-;-;4.00;50 %;3.00;33 %;4.00;2.00;-;1.00;-;1.00;9.00;67 %;3.00;0 %;6.00;100 %;2.00;100 %;2.00;100 %;1.00;100 %;2.00;0 %;3.00;6.00;1;-;-;1.00;57.00;44.00;77 %;67 %;1.00;-;-;0.29;0.05;0.16;6.25;0.71;0.10;0.61;-;-;26.00;-;1.00;6.00;1.00;-;2.00;1.00;6.00;-;6.00;2.00;2.00;1.00;-
Артур Галоян;Балтика;174;48;П ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;11.00;73 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;4.00;1.00;-;-;-;-;7.00;14 %;1.00;0 %;6.00;17 %;2.00;0 %;1.00;0 %;-;-;1.00;0 %;-;1.00;1;1.00;1.00;-;19.00;10.00;53 %;-;-;-;-;-;-;-;-;0.22;1.48;-1.26;-;-;8.00;-;-;1.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Илья Кухарчук;Пари Нижний Новгород;169;48;Ф ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;5.00;1.00;1.00;1.00;1.00;-;8.00;13 %;4.00;0 %;4.00;25 %;4.00;0 %;1.00;100 %;-;-;1.00;0 %;2.00;3.00;1;1.00;1.00;-;22.00;12.00;55 %;-;-;-;-;0.05;-;-;-;1.8;0.84;0.24;-;-;5.00;-;-;2.00;-;-;1.00;-;1.00;-;1.00;-;1.00;-;-
Юрий Медведев;Сочи;204;48;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20.00;80 %;-;-;1.00;0 %;2.00;100 %;-;-;-;-;3.00;100 %;2.00;50 %;1.00;-;-;1.00;-;3.00;5.00;80 %;3.00;67 %;2.00;100 %;2.00;100 %;-;-;-;-;2.00;100 %;3.00;3.00;1;1.00;1.00;-;34.00;29.00;85 %;-;-;-;-;-;-;-;-;-;0.89;-0.89;0.25;0.25;16.00;-;-;2.00;-;-;3.00;1.00;4.00;2.00;2.00;2.00;-;-;2.00
Мигель Силвейра Дос Сантос;Сочи;228;48;АП ПЦ;-;-;-;-;-;-;2.00;2.00;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;2.00;-;2.00;1.00;-;1.00;9.00;56 %;4.00;50 %;5.00;60 %;-;-;3.00;100 %;1.00;100 %;4.00;50 %;-;3.00;1;1.00;1.00;-;23.00;15.00;65 %;-;-;-;-;-;-;-;-;-;0.89;-0.89;-;-;5.00;-;-;1.00;-;-;-;-;5.00;2.00;3.00;-;3.00;1.00;2.00
Дмитрий Стоцкий;Пари Нижний Новгород;192;48;ЗП П;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;27.00;56 %;-;-;-;-;8.00;13 %;-;-;-;-;4.00;50 %;-;-;5.00;-;-;3.00;-;-;9.00;78 %;6.00;67 %;3.00;100 %;1.00;100 %;-;-;-;-;6.00;67 %;8.00;4.00;1;1.00;1.00;-;49.00;35.00;71 %;-;-;-;-;-;-;-;-;1.8;0.84;0.24;0.11;0.11;15.00;-;-;1.00;-;-;2.00;-;7.00;4.00;3.00;1.00;-;-;4.00
Алексей Сутормин;Зенит;227;48;ЗП П;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;-;-;-;36.00;83 %;-;-;2.00;0 %;6.00;83 %;-;-;-;-;2.00;50 %;2.00;50 %;4.00;1.00;-;-;-;1.00;7.00;14 %;5.00;20 %;2.00;0 %;2.00;0 %;-;-;-;-;2.00;0 %;-;2.00;1;-;-;1.00;47.00;35.00;74 %;-;-;-;-;0.93;-;-;-;1.13;0.36;0.77;-;-;30.00;-;-;5.00;-;-;1.00;1.00;1.00;1.00;-;-;-;-;-
Роман Зобнин;Спартак Москва;248;48;П ЛЦ;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;-;-;34.00;85 %;1.00;100 %;1.00;0 %;7.00;57 %;1.00;0 %;-;-;3.00;67 %;3.00;0 %;4.00;-;3.00;5.00;1.00;1.00;6.00;50 %;1.00;0 %;5.00;60 %;-;-;3.00;67 %;1.00;100 %;-;-;5.00;3.00;1;1.00;1.00;-;52.00;41.00;79 %;-;-;-;-;0.25;-;-;-;0.89;-;0.89;-;-;29.00;1.00;-;4.00;-;-;2.00;-;3.00;-;3.00;-;2.00;1.00;-
Тимур Аюпов;Урал Екатеринбург;211;46;ЗП ЛЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;1.00;-;-;1.00;-;1.00;5.00;80 %;4.00;75 %;1.00;100 %;2.00;50 %;-;-;-;-;2.00;100 %;2.00;-;1;1.00;1.00;-;15.00;13.00;87 %;-;-;-;-;0.06;-;-;-;0.40;0.35;0.05;-;-;6.00;-;-;1.00;-;-;1.00;-;4.00;3.00;1.00;1.00;-;-;2.00
Густаво Мантуан;Зенит;233;46;АП Л;-;1.00;-;-;-;1.00;-;2.00;-;-;-;-;-;-;-;-;21.00;86 %;1.00;100 %;-;-;5.00;60 %;1.00;100 %;-;-;1.00;100 %;-;-;2.00;-;1.00;-;-;4.00;8.00;25 %;3.00;0 %;5.00;40 %;3.00;33 %;3.00;33 %;2.00;0 %;-;-;-;3.00;1;1.00;1.00;-;37.00;27.00;73 %;-;-;-;-;-;-;-;-;0.08;0.53;-0.45;-;-;18.00;1.00;-;3.00;1.00;-;1.00;-;2.00;-;2.00;1.00;1.00;-;-
Даниил Куликов;Локомотив Москва;183;43;ЗП ЛЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;19.00;68 %;-;-;-;-;6.00;50 %;-;-;-;-;4.00;50 %;1.00;0 %;2.00;-;1.00;2.00;2.00;-;10.00;50 %;7.00;29 %;3.00;100 %;-;-;1.00;100 %;1.00;100 %;7.00;29 %;1.00;5.00;1;-;-;1.00;36.00;24.00;67 %;-;-;-;-;-;-;-;-;0.80;0.11;0.69;0.04;0.04;13.00;-;-;3.00;-;-;2.00;-;5.00;2.00;3.00;-;1.00;1.00;2.00
Дмитрий Рыбчинский;Локомотив Москва;192;43;АП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;13.00;69 %;-;-;3.00;33 %;1.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;2.00;1.00;-;1.00;-;1.00;6.00;17 %;1.00;0 %;5.00;20 %;3.00;0 %;2.00;50 %;1.00;100 %;-;-;2.00;2.00;1;-;-;1.00;24.00;15.00;63 %;-;-;-;-;0.64;-;-;-;0.80;0.11;0.69;-;-;9.00;-;1.00;1.00;-;-;1.00;1.00;1.00;-;1.00;-;1.00;1.00;-
Беканти Викторьен Ангбан;Сочи;191;42;ЗП ЛЦ;-;-;1.00;-;0 %;-;2.00;-;1.00;1.00;-;-;-;-;-;-;15.00;93 %;1.00;0 %;-;-;2.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;2.00;1.00;-;1.00;1.00;-;5.00;20 %;3.00;33 %;2.00;0 %;-;-;2.00;0 %;-;-;1.00;0 %;1.00;3.00;1;-;-;1.00;24.00;19.00;79 %;-;-;-;-;-;-;-;-;0.63;1.23;-0.60;0.04;0.04;14.00;-;-;2.00;1.00;-;1.00;-;1.00;1.00;-;-;-;-;-
Фёдор Чалов;ЦСКА Москва;261;38;П П;1.00;-;2.00;1.00;50 %;1.00;-;2.00;-;-;-;-;-;1.00;1.00;0.51;21.00;81 %;1.00;0 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;1.00;0 %;3.00;1.00;-;-;-;1.00;13.00;54 %;3.00;67 %;10.00;50 %;2.00;0 %;3.00;67 %;1.00;100 %;2.00;50 %;1.00;2.00;1;-;-;1.00;39.00;29.00;74 %;100 %;-;-;-;0.12;0.51;0.51;1.96;1.25;0.55;0.70;-;-;17.00;-;-;-;1.00;-;-;-;7.00;2.00;5.00;-;2.00;1.00;1.00
Владислав Камилов;ФК Ахмат;191;37;ЗП ЛЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;1.00;1.00;0.07;14.00;86 %;-;-;-;-;3.00;33 %;1.00;100 %;-;-;2.00;50 %;-;-;1.00;-;-;1.00;-;1.00;5.00;40 %;4.00;25 %;1.00;100 %;-;-;-;-;-;-;3.00;33 %;-;3.00;1;-;-;1.00;25.00;20.00;80 %;100 %;-;-;-;-;0.07;-;0.00;0.37;0.57;-0.20;-;-;12.00;-;-;1.00;1.00;-;1.00;-;2.00;1.00;1.00;-;-;-;1.00
Мохамед Конате;ФК Ахмат;185;37;Ф ПЦ;-;-;1.00;-;0 %;-;2.00;1.00;-;-;-;-;-;1.00;-;0.16;5.00;80 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;5.00;1.00;-;1.00;-;1.00;8.00;25 %;1.00;0 %;7.00;29 %;3.00;0 %;1.00;100 %;-;-;-;-;-;2.00;1;-;-;1.00;17.00;9.00;53 %;0 %;1.00;-;-;-;0.16;-;0.00;0.37;0.57;-0.20;-;-;4.00;-;-;1.00;-;-;-;-;2.00;-;2.00;-;1.00;-;-
Роман Акбашев;Ростов;190;36;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;0.03;9.00;78 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;2.00;1.00;-;-;-;-;3.00;0 %;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;1.00;0 %;2.00;1.00;1;-;-;1.00;16.00;11.00;69 %;100 %;-;-;-;-;0.03;-;0.00;0.07;0.71;-0.64;0.13;0.04;7.00;-;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-
Андрей Лангович;Ростов;194;36;З П;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;12.00;92 %;-;-;1.00;100 %;6.00;83 %;1.00;100 %;-;-;3.00;67 %;2.00;100 %;2.00;-;-;3.00;1.00;-;13.00;46 %;8.00;50 %;5.00;40 %;5.00;60 %;1.00;0 %;1.00;0 %;6.00;33 %;3.00;-;1;-;-;1.00;28.00;20.00;71 %;-;-;-;-;-;-;-;-;0.07;0.71;-0.64;-;-;11.00;-;1.00;5.00;1.00;-;2.00;2.00;6.00;4.00;2.00;3.00;-;-;2.00
Жоао Пауло Де Соуза Марес;Динамо Москва;224;36;АП П;-;-;-;-;-;1.00;-;2.00;-;1.00;-;-;-;-;-;-;21.00;76 %;2.00;50 %;1.00;100 %;1.00;100 %;-;-;-;-;-;-;3.00;67 %;3.00;-;-;-;-;2.00;6.00;83 %;3.00;67 %;3.00;100 %;1.00;100 %;2.00;100 %;1.00;100 %;2.00;50 %;-;1.00;1;-;-;1.00;30.00;24.00;80 %;-;-;-;-;0.17;-;-;-;0.17;0.64;-0.47;-;-;16.00;1.00;1.00;1.00;-;-;-;2.00;5.00;2.00;3.00;1.00;2.00;1.00;1.00
Наир Тикнизян;Локомотив Москва;211;34;ЗЛ;-;-;2.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.34;15.00;67 %;1.00;100 %;2.00;0 %;2.00;100 %;1.00;100 %;1.00;100 %;2.00;100 %;2.00;50 %;3.00;-;1.00;2.00;1.00;-;2.00;50 %;2.00;50 %;-;-;-;-;-;-;-;-;2.00;50 %;-;4.00;1;-;-;1.00;22.00;15.00;68 %;100 %;-;-;-;-;0.34;-;0.00;0.80;0.09;0.71;-;-;10.00;1.00;-;2.00;1.00;1.00;2.00;1.00;1.00;1.00;-;-;-;-;1.00
Рифат Жемалетдинов;Локомотив Москва;202;34;АП Ц;-;-;-;-;-;1.00;-;3.00;-;-;-;-;-;-;-;-;16.00;56 %;2.00;50 %;2.00;50 %;5.00;80 %;-;-;-;-;5.00;40 %;9.00;44 %;5.00;-;-;1.00;-;2.00;4.00;75 %;3.00;67 %;1.00;100 %;-;-;1.00;100 %;-;-;2.00;50 %;-;2.00;1;-;-;1.00;24.00;16.00;67 %;-;-;-;-;-;-;-;-;0.80;0.09;0.71;-;-;9.00;1.00;1.00;4.00;-;-;2.00;4.00;3.00;2.00;1.00;-;1.00;-;1.00
Мингиян Бевеев;Урал Екатеринбург;224;33;ЗЛ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;19.00;89 %;-;-;-;-;9.00;78 %;4.00;75 %;1.00;100 %;6.00;100 %;2.00;50 %;2.00;-;-;1.00;-;1.00;2.00;50 %;-;-;2.00;50 %;-;-;1.00;100 %;-;-;-;-;1.00;6.00;1;-;-;1.00;29.00;26.00;90 %;-;-;-;-;-;-;-;-;0.40;0.23;0.17;-;-;17.00;-;-;7.00;3.00;1.00;6.00;1.00;1.00;-;1.00;-;1.00;-;-
Илья Ишков;Урал Екатеринбург;207;33;АП П;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;1.00;-;0.07;12.00;58 %;1.00;100 %;2.00;50 %;3.00;33 %;-;-;-;-;1.00;0 %;5.00;60 %;4.00;1.00;1.00;-;-;1.00;10.00;40 %;1.00;0 %;9.00;44 %;2.00;50 %;2.00;50 %;-;-;1.00;0 %;-;2.00;1;-;-;1.00;27.00;14.00;52 %;0 %;-;1.00;-;0.19;0.07;-;0.00;0.40;0.23;0.17;-;-;7.00;1.00;1.00;1.00;-;-;-;3.00;4.00;-;4.00;1.00;1.00;-;-
Хесус Медина;Спартак Москва;226;32;АП П;-;-;1.00;-;0 %;-;-;1.00;-;-;-;-;-;1.00;-;0.24;21.00;76 %;-;-;-;-;2.00;0 %;-;-;-;-;2.00;100 %;2.00;50 %;5.00;-;-;2.00;1.00;3.00;8.00;38 %;4.00;25 %;4.00;50 %;2.00;0 %;3.00;67 %;3.00;67 %;1.00;100 %;1.00;1.00;1;-;-;1.00;35.00;24.00;69 %;0 %;1.00;-;-;-;0.24;-;0.00;1.21;0.63;0.58;-;-;16.00;-;-;-;-;-;2.00;1.00;3.00;1.00;2.00;-;2.00;2.00;1.00
Валентин Вада;Рубин Казань;229;32;АП ЛЦ;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;19.00;95 %;-;-;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;1.00;1.00;-;4.00;2.00;-;4.00;100 %;3.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;2.00;100 %;1.00;1.00;1;-;-;1.00;25.00;24.00;96 %;-;-;-;-;0.17;-;-;-;0.36;0.24;0.12;-;-;18.00;-;-;-;1.00;-;-;1.00;4.00;3.00;1.00;-;1.00;-;2.00
Хызыр Аппаев;Факел Воронеж;164;31;Ф ЛЦ;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;6.00;50 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;-;-;4.00;1.00;1.00;-;-;-;11.00;36 %;3.00;67 %;8.00;25 %;6.00;33 %;-;-;-;-;-;-;1.00;-;1;-;-;1.00;19.00;8.00;42 %;-;-;-;-;-;-;-;-;0.09;0.40;-0.31;-;-;3.00;-;-;1.00;-;-;-;-;4.00;2.00;2.00;2.00;-;-;-
Абдула Багамаев;Факел Воронеж;196;31;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;1.00;0.07;3.00;0 %;-;-;-;-;2.00;0 %;-;-;-;-;1.00;0 %;-;-;3.00;-;1.00;-;-;-;3.00;33 %;1.00;0 %;2.00;50 %;2.00;50 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;10.00;3.00;30 %;50 %;-;1.00;-;-;0.04;-;0.00;0.09;0.40;-0.31;-;-;-;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Джастин Рауль Куэро Паласио;Оренбург;181;30;Ф Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;-;-;5.00;-;-;-;-;-;9.00;11 %;2.00;0 %;7.00;14 %;4.00;25 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;12.00;3.00;25 %;-;-;-;-;-;-;-;-;0.09;0.80;-0.71;-;-;1.00;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Анхело Хосе Энрикес Итурра;Балтика;214;30;Ф ЛЦ;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.09;3.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;1.00;100 %;1.00;-;1.00;-;-;-;7.00;29 %;2.00;0 %;5.00;40 %;4.00;50 %;-;-;-;-;1.00;0 %;1.00;1.00;1;-;-;1.00;14.00;8.00;57 %;100 %;-;-;-;-;0.09;0.09;11.11;0.60;0.07;0.53;-;-;3.00;-;-;-;-;-;-;1.00;2.00;-;2.00;2.00;-;-;-
Дмитрий Воробьёв;Оренбург;248;30;АП Л;1.00;-;1.00;1.00;100 %;-;-;-;-;-;1.00;-;-;1.00;1.00;0.05;8.00;88 %;-;-;-;-;3.00;100 %;-;-;-;-;3.00;100 %;-;-;2.00;1.00;1.00;1.00;-;1.00;6.00;50 %;2.00;50 %;4.00;50 %;1.00;100 %;2.00;50 %;1.00;0 %;1.00;0 %;3.00;2.00;1;-;-;1.00;22.00;17.00;77 %;100 %;-;-;-;-;0.05;0.05;20.00;0.09;0.80;-0.71;0.16;0.16;7.00;-;-;3.00;-;-;3.00;-;3.00;1.00;2.00;1.00;1.00;-;-
Никита Бурмистров;Сочи;195;28;АП ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;4.00;50 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;-;-;2.00;1.00;-;-;-;-;6.00;33 %;4.00;25 %;2.00;50 %;1.00;0 %;-;-;-;-;4.00;25 %;1.00;-;1;-;-;1.00;11.00;5.00;45 %;-;-;-;-;-;-;-;-;0.63;1.21;-0.58;-;-;2.00;-;-;1.00;-;-;-;-;2.00;1.00;1.00;-;-;-;1.00
Лука Олаза;ФК Краснодар;230;28;ЗЛ;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;23.00;91 %;-;-;3.00;33 %;5.00;80 %;-;-;-;-;2.00;100 %;4.00;50 %;1.00;-;-;-;-;1.00;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;3.00;1;-;-;1.00;29.00;27.00;93 %;-;-;-;-;0.18;-;-;-;0.46;0.14;0.32;-;-;21.00;-;1.00;4.00;-;-;2.00;2.00;1.00;-;1.00;-;-;-;-
Эдуард Сперцян;ФК Краснодар;208;28;П ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;2.00;-;0.02;17.00;76 %;1.00;0 %;-;-;5.00;60 %;-;-;-;-;-;-;5.00;20 %;3.00;1.00;-;1.00;1.00;1.00;6.00;17 %;-;-;6.00;17 %;-;-;2.00;50 %;1.00;0 %;-;-;2.00;4.00;1;-;-;1.00;32.00;21.00;66 %;0 %;1.00;1.00;-;-;0.02;-;0.00;0.46;0.14;0.32;-;-;13.00;-;-;3.00;-;-;-;1.00;1.00;-;1.00;-;1.00;-;-
Иван Сергеев;Зенит;181;27;Ф ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;11.00;82 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;4.00;2.00;-;-;-;1.00;4.00;25 %;2.00;50 %;2.00;0 %;1.00;0 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;19.00;14.00;74 %;-;-;-;-;-;-;-;-;0.04;0.34;-0.30;-;-;9.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-
Дмитрий Васильев;Зенит;243;27;П ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;18.00;94 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;2.00;-;1.00;2.00;1.00;-;4.00;75 %;1.00;0 %;3.00;100 %;-;-;2.00;100 %;-;-;1.00;0 %;2.00;1.00;1;-;-;1.00;26.00;23.00;88 %;-;-;-;-;-;-;-;-;0.04;0.34;-0.30;-;-;17.00;-;-;-;-;-;-;-;3.00;-;3.00;-;2.00;-;-
Фабиан Бальбуэна;Динамо Москва;197;26;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15.00;80 %;-;-;-;-;5.00;80 %;-;-;-;-;2.00;50 %;-;-;1.00;-;-;1.00;-;-;4.00;75 %;3.00;67 %;1.00;100 %;-;-;-;-;-;-;2.00;50 %;1.00;1.00;1;-;-;1.00;21.00;17.00;81 %;-;-;-;-;-;-;-;-;0.17;0.58;-0.41;-;-;12.00;-;-;4.00;-;-;1.00;-;3.00;2.00;1.00;-;-;-;1.00
Ибраима Сиссе;Урал Екатеринбург;182;26;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10.00;70 %;-;-;-;-;3.00;33 %;-;-;-;-;2.00;50 %;1.00;0 %;2.00;-;1.00;2.00;-;-;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;3.00;2.00;1;-;-;1.00;18.00;12.00;67 %;-;-;-;-;-;-;-;-;0.40;0.07;0.33;0.05;0.05;7.00;-;-;1.00;-;-;1.00;-;-;-;-;-;-;-;-
Николай Комличенко;Ростов;173;26;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.02;10.00;60 %;-;-;-;-;2.00;100 %;-;-;-;-;2.00;100 %;1.00;0 %;3.00;-;-;-;-;-;10.00;50 %;-;-;10.00;50 %;8.00;63 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;23.00;13.00;57 %;0 %;1.00;-;-;-;0.02;-;0.00;0.07;0.60;-0.53;-;-;6.00;-;-;2.00;-;-;2.00;-;5.00;-;5.00;5.00;-;-;-
Евгений Харин;ФК Ахмат;192;25;П Л;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;6.00;50 %;-;-;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;3.00;-;-;-;-;-;4.00;50 %;3.00;67 %;1.00;0 %;2.00;50 %;-;-;-;-;2.00;50 %;3.00;-;1;-;-;1.00;13.00;8.00;62 %;-;-;-;-;-;-;-;-;0.14;0.46;-0.32;-;-;3.00;-;-;-;-;-;-;-;2.00;2.00;-;1.00;-;-;1.00
Кирилл Кравцов;Сочи;186;25;ЗП ПЦ;-;-;-;-;-;-;3.00;-;-;-;-;-;-;-;-;-;9.00;67 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;2.00;1.00;-;-;-;-;7.00;43 %;7.00;43 %;-;-;-;-;-;-;-;-;2.00;0 %;2.00;1.00;1;1.00;1.00;-;20.00;13.00;65 %;-;-;-;-;-;-;-;-;-;0.53;-0.53;-;-;6.00;-;-;-;-;-;-;-;3.00;3.00;-;-;-;-;-
Тамерлан Мусаев;Балтика;165;25;Ф ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;-;0.04;5.00;80 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;1.00;100 %;2.00;1.00;-;-;-;-;7.00;14 %;-;-;7.00;14 %;3.00;33 %;1.00;0 %;-;-;-;-;-;-;1;-;-;1.00;13.00;5.00;38 %;0 %;1.00;-;-;0.07;0.04;-;0.00;0.60;0.07;0.53;-;-;4.00;-;-;1.00;-;-;-;1.00;1.00;-;1.00;1.00;-;-;-
Писарский;Крылья Советов;182;25;Ф Ц;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;-;-;8.00;88 %;2.00;50 %;-;-;2.00;50 %;-;-;-;-;-;-;3.00;67 %;2.00;1.00;1.00;-;-;1.00;4.00;25 %;1.00;0 %;3.00;33 %;1.00;0 %;1.00;0 %;-;-;-;-;1.00;3.00;1;-;-;1.00;18.00;13.00;72 %;-;-;-;-;0.55;-;-;-;0.55;0.57;-0.02;-;-;7.00;1.00;-;1.00;-;-;-;2.00;1.00;-;1.00;-;-;-;-
Антон Зиньковский;Спартак Москва;240;24;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17.00;76 %;1.00;0 %;4.00;0 %;5.00;80 %;1.00;0 %;1.00;0 %;1.00;100 %;5.00;60 %;1.00;-;-;1.00;-;2.00;3.00;100 %;1.00;100 %;2.00;100 %;-;-;2.00;100 %;1.00;100 %;1.00;100 %;-;1.00;1;-;-;1.00;23.00;19.00;83 %;-;-;-;-;0.60;-;-;-;0.98;0.63;0.35;-;-;13.00;-;-;4.00;-;-;1.00;3.00;3.00;1.00;2.00;-;2.00;1.00;1.00
Ду Кейрос;Зенит;229;23;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;0.04;18.00;89 %;-;-;-;-;4.00;75 %;2.00;100 %;-;-;2.00;50 %;-;-;3.00;1.00;-;1.00;-;-;3.00;33 %;1.00;0 %;2.00;50 %;-;-;1.00;0 %;1.00;0 %;1.00;0 %;-;1.00;1;-;-;1.00;23.00;19.00;83 %;100 %;-;-;-;-;0.04;-;0.00;0.04;0.34;-0.30;-;-;16.00;-;-;3.00;2.00;-;1.00;-;1.00;-;1.00;-;-;-;-
