Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Владислав Морозов;Сокол Саратов;161;76;Ф Ц;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;10.00;60 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;4.00;-;1.00;-;-;-;10.00;40 %;3.00;67 %;7.00;29 %;4.00;25 %;1.00;100 %;-;-;2.00;50 %;-;1.00;1;1.00;1.00;-;23.00;12.00;52 %;-;-;-;-;-;-;-;-;0.52;1.91;-1.39;-;-;6.00;-;-;1.00;-;-;-;-;4.00;2.00;2.00;1.00;1.00;-;1.00
Андрей Никитин;СКА-Хабаровск;181;76;АП П;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;2.00;-;0.44;16.00;63 %;-;-;3.00;33 %;2.00;50 %;-;-;-;-;-;-;3.00;67 %;7.00;1.00;-;-;-;3.00;11.00;27 %;4.00;25 %;7.00;29 %;2.00;0 %;2.00;0 %;1.00;0 %;-;-;-;2.00;1;1.00;1.00;-;34.00;18.00;53 %;0 %;2.00;-;-;0.01;0.22;-;0.00;2.3;1.73;0.30;-;-;10.00;-;1.00;1.00;-;-;-;2.00;3.00;1.00;2.00;-;-;-;-
Альберт Шарипов;Кубань Краснодар;202;76;ЗП Ц;-;-;-;-;-;-;-;2.00;-;-;-;-;-;1.00;-;0.08;39.00;95 %;-;-;1.00;100 %;11.00;91 %;1.00;100 %;-;-;5.00;80 %;2.00;100 %;1.00;-;1.00;7.00;3.00;1.00;13.00;54 %;9.00;44 %;4.00;75 %;3.00;67 %;-;-;-;-;4.00;25 %;3.00;4.00;1;1.00;1.00;-;62.00;52.00;84 %;0 %;-;1.00;-;-;0.08;-;0.00;0.71;0.22;0.49;0.16;0.08;37.00;-;1.00;10.00;1.00;-;4.00;2.00;7.00;4.00;3.00;2.00;-;-;1.00
Илья Мосейчук;Кубань Краснодар;211;75;АП П;-;-;1.00;-;0 %;-;-;-;-;-;-;-;1.00;2.00;1.00;0.25;22.00;68 %;-;-;7.00;29 %;4.00;50 %;3.00;33 %;-;-;-;-;5.00;40 %;6.00;1.00;-;1.00;-;1.00;11.00;27 %;4.00;25 %;7.00;29 %;1.00;0 %;4.00;50 %;2.00;50 %;2.00;50 %;1.00;4.00;1;-;-;1.00;42.00;26.00;62 %;50 %;1.00;-;-;0.94;0.12;-;0.00;1.61;0.17;1.44;-;-;15.00;-;2.00;2.00;1.00;-;-;2.00;3.00;1.00;2.00;-;2.00;1.00;1.00
Борис Фартуна;КамАЗ Набережные Челны;221;74;АП Л;-;-;-;-;-;1.00;1.00;2.00;-;-;1.00;-;-;-;-;-;22.00;86 %;1.00;100 %;-;-;6.00;83 %;2.00;50 %;-;-;3.00;67 %;2.00;100 %;5.00;-;1.00;2.00;1.00;-;22.00;45 %;10.00;40 %;12.00;50 %;1.00;0 %;8.00;50 %;3.00;33 %;5.00;40 %;1.00;7.00;1;1.00;1.00;-;54.00;38.00;70 %;-;-;-;-;0.32;-;-;-;0.52;0.93;-0.41;0.01;0.01;19.00;1.00;-;5.00;1.00;-;2.00;2.00;10.00;4.00;6.00;-;4.00;1.00;2.00
Данил Кленкин;ФК Волгарь;213;74;П ЛЦ;-;1.00;-;-;-;1.00;1.00;-;-;1.00;-;-;1.00;-;-;-;30.00;80 %;2.00;50 %;5.00;60 %;10.00;60 %;2.00;50 %;1.00;100 %;2.00;50 %;8.00;38 %;6.00;-;-;1.00;-;-;6.00;50 %;2.00;50 %;4.00;50 %;-;-;2.00;50 %;2.00;50 %;-;-;-;4.00;1;1.00;1.00;-;40.00;31.00;78 %;-;-;-;-;1.9;-;-;-;1.19;0.92;0.27;-;-;24.00;1.00;3.00;6.00;1.00;1.00;1.00;3.00;3.00;1.00;2.00;-;1.00;1.00;-
Артемий Укомский;КамАЗ Набережные Челны;197;74;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;1.00;0.03;18.00;89 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;9.00;1.00;2.00;-;-;-;22.00;27 %;4.00;0 %;18.00;33 %;11.00;27 %;2.00;0 %;-;-;-;-;2.00;1.00;1;1.00;1.00;-;46.00;26.00;57 %;100 %;-;-;-;0.05;0.03;-;0.00;0.52;0.93;-0.41;-;-;16.00;-;-;2.00;-;-;1.00;-;6.00;-;6.00;3.00;-;-;-
Тимур Жамалетдинов;ФК Волгарь;177;74;Ф ЛЦ;-;-;-;-;-;-;3.00;-;-;-;-;-;-;1.00;1.00;0.03;12.00;75 %;1.00;0 %;-;-;2.00;100 %;1.00;100 %;-;-;1.00;100 %;1.00;100 %;8.00;2.00;1.00;-;-;1.00;15.00;7 %;3.00;0 %;12.00;8 %;6.00;0 %;2.00;50 %;2.00;50 %;1.00;0 %;2.00;3.00;1;1.00;1.00;-;35.00;17.00;49 %;100 %;-;-;-;-;0.03;-;0.00;1.19;0.92;0.27;-;-;9.00;-;-;2.00;1.00;-;1.00;1.00;1.00;-;1.00;-;1.00;1.00;-
Игорь Андреев;Шинник;258;73;Ф Ц;2.00;-;2.00;2.00;100 %;2.00;1.00;1.00;-;-;-;-;-;3.00;3.00;0.58;13.00;62 %;1.00;100 %;-;-;4.00;50 %;-;-;-;-;1.00;0 %;1.00;100 %;9.00;3.00;1.00;1.00;-;1.00;20.00;30 %;3.00;33 %;17.00;29 %;7.00;14 %;5.00;60 %;1.00;100 %;1.00;100 %;1.00;2.00;1;1.00;1.00;-;41.00;21.00;51 %;100 %;-;-;-;0.16;0.19;0.29;3.45;0.91;1.37;-0.46;0.23;0.23;8.00;1.00;-;2.00;-;-;-;1.00;6.00;1.00;5.00;1.00;3.00;1.00;1.00
Михаил Мальцев;Сокол Саратов;204;73;АП ЛЦ;-;-;1.00;-;0 %;1.00;1.00;1.00;-;-;-;-;-;2.00;2.00;0.43;25.00;68 %;-;-;1.00;100 %;4.00;0 %;2.00;50 %;-;-;1.00;0 %;2.00;50 %;7.00;1.00;-;1.00;-;-;11.00;45 %;3.00;67 %;8.00;38 %;2.00;50 %;3.00;67 %;-;-;1.00;100 %;-;2.00;1;1.00;1.00;-;39.00;25.00;64 %;100 %;-;-;-;0.02;0.21;-;0.00;0.52;1.34;-0.82;-;-;17.00;-;1.00;-;1.00;-;-;1.00;5.00;2.00;3.00;1.00;2.00;-;1.00
Дмитрий Сасин;Сокол Саратов;226;73;ЗП ПЦ;-;-;-;-;-;-;1.00;3.00;-;-;-;-;-;2.00;1.00;0.03;22.00;86 %;-;-;1.00;0 %;3.00;100 %;-;-;-;-;1.00;100 %;-;-;6.00;-;3.00;3.00;1.00;2.00;15.00;67 %;5.00;80 %;10.00;60 %;-;-;5.00;80 %;1.00;0 %;3.00;67 %;3.00;3.00;1;1.00;1.00;-;50.00;38.00;76 %;50 %;1.00;-;-;0.14;0.01;-;0.00;0.52;1.34;-0.82;0.22;0.11;19.00;-;-;3.00;-;-;1.00;-;10.00;4.00;6.00;-;4.00;-;2.00
Игорь Соколов;Шинник;226;73;АП Л;-;1.00;-;-;-;1.00;-;-;-;-;-;-;-;1.00;1.00;0.03;25.00;52 %;2.00;50 %;3.00;33 %;7.00;29 %;5.00;40 %;3.00;33 %;6.00;33 %;2.00;50 %;9.00;1.00;1.00;3.00;2.00;2.00;7.00;29 %;2.00;50 %;5.00;20 %;1.00;0 %;1.00;100 %;1.00;100 %;2.00;50 %;1.00;9.00;1;1.00;1.00;-;46.00;28.00;61 %;100 %;-;-;-;0.51;0.03;-;0.00;0.91;1.37;-0.46;-;-;13.00;1.00;1.00;2.00;2.00;1.00;2.00;1.00;2.00;1.00;1.00;-;1.00;1.00;1.00
Руслан Фищенко;Родина Москва;189;72;ЗП ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;-;-;-;31.00;94 %;-;-;-;-;6.00;67 %;-;-;-;-;3.00;67 %;-;-;4.00;-;1.00;6.00;1.00;-;14.00;50 %;9.00;67 %;5.00;20 %;5.00;20 %;-;-;-;-;4.00;75 %;2.00;8.00;1;1.00;1.00;-;56.00;46.00;82 %;-;-;-;-;-;-;-;-;1.37;0.91;0.46;-;-;29.00;-;-;4.00;-;-;2.00;-;7.00;6.00;1.00;1.00;-;-;3.00
Кирилл Колесниченко;Ленинградец;205;72;АП ПЦ;-;1.00;1.00;-;0 %;1.00;-;1.00;-;-;-;-;-;1.00;-;0.33;22.00;64 %;1.00;100 %;-;-;5.00;40 %;-;-;-;-;2.00;100 %;-;-;7.00;1.00;-;3.00;1.00;2.00;18.00;44 %;7.00;43 %;11.00;45 %;6.00;50 %;5.00;40 %;2.00;0 %;2.00;50 %;2.00;3.00;1;1.00;1.00;-;48.00;29.00;60 %;0 %;1.00;-;-;0.59;0.33;-;0.00;1.30;0.99;0.31;-;-;14.00;1.00;-;2.00;-;-;2.00;-;8.00;3.00;5.00;3.00;2.00;-;1.00
Владислав Микушин;Ленинградец;201;72;З ПЦ;-;-;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;-;-;22.00;100 %;-;-;-;-;3.00;100 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;5.00;1.00;-;9.00;56 %;9.00;56 %;-;-;4.00;50 %;-;-;-;-;2.00;0 %;9.00;3.00;1;1.00;1.00;-;44.00;39.00;89 %;-;-;-;-;-;-;-;-;1.30;0.99;0.31;0.09;0.04;22.00;-;-;3.00;-;-;2.00;-;5.00;5.00;-;2.00;-;-;-
Иван Тимошенко;Родина Москва;182;72;Ф ЛЦ;-;-;3.00;-;0 %;-;1.00;1.00;-;-;-;-;1.00;2.00;1.00;0.32;20.00;60 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;2.00;50 %;17.00;1.00;2.00;1.00;1.00;-;22.00;32 %;3.00;0 %;19.00;37 %;6.00;33 %;4.00;50 %;2.00;50 %;-;-;1.00;1.00;1;1.00;1.00;-;48.00;22.00;46 %;50 %;1.00;-;-;0.07;0.16;-;0.00;1.37;0.91;0.46;-;-;12.00;-;-;1.00;-;-;-;1.00;7.00;-;7.00;2.00;2.00;1.00;-
Сослан Кагермазов;Динамо Махачкала;201;70;ЗП П;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;-;-;29.00;76 %;-;-;-;-;6.00;33 %;3.00;0 %;2.00;0 %;5.00;0 %;5.00;40 %;7.00;1.00;-;6.00;3.00;1.00;13.00;46 %;10.00;60 %;3.00;0 %;5.00;0 %;-;-;-;-;3.00;100 %;4.00;4.00;1;1.00;1.00;-;51.00;37.00;73 %;-;-;-;-;0.03;-;-;-;1.34;0.52;0.82;0.03;0.03;22.00;-;-;2.00;-;-;-;2.00;6.00;6.00;-;-;-;-;3.00
Никита Касаткин;Тюмень;209;70;АП Л;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;1.00;1.00;0.04;25.00;76 %;1.00;100 %;5.00;20 %;3.00;67 %;-;-;-;-;2.00;100 %;3.00;33 %;7.00;1.00;-;-;-;1.00;17.00;47 %;3.00;67 %;14.00;43 %;1.00;0 %;5.00;60 %;4.00;50 %;-;-;-;2.00;1;1.00;1.00;-;46.00;31.00;67 %;100 %;-;-;-;0.07;0.04;-;0.00;0.22;0.63;-0.41;-;-;19.00;1.00;1.00;2.00;-;-;2.00;1.00;8.00;2.00;6.00;-;3.00;2.00;-
Богдан Рейхмен;Кубань Краснодар;216;70;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;19.00;95 %;-;-;-;-;3.00;67 %;1.00;100 %;-;-;2.00;100 %;-;-;3.00;1.00;-;3.00;1.00;1.00;13.00;54 %;7.00;71 %;6.00;33 %;2.00;50 %;2.00;50 %;-;-;3.00;100 %;1.00;3.00;1;1.00;1.00;-;37.00;30.00;81 %;-;-;-;-;-;-;-;-;0.63;0.22;0.41;-;-;18.00;-;-;2.00;1.00;-;2.00;-;7.00;5.00;2.00;1.00;1.00;-;3.00
Султан Джамилов;Нефтехимик Нижнекамск;163;69;Ф ЛЦ;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;12.00;75 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;1.00;0 %;-;-;7.00;-;-;-;-;-;12.00;8 %;4.00;0 %;8.00;13 %;3.00;0 %;1.00;0 %;-;-;-;-;1.00;3.00;1;1.00;1.00;-;28.00;14.00;50 %;-;-;-;-;0.03;-;-;-;0.07;0.89;-0.82;0.15;0.15;9.00;-;-;1.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Иван Маркелов;Тюмень;238;69;ЗЛ;-;-;-;-;-;-;-;1.00;-;1.00;-;-;2.00;-;-;-;50.00;82 %;1.00;0 %;6.00;0 %;3.00;100 %;4.00;75 %;-;-;3.00;100 %;7.00;43 %;6.00;1.00;1.00;4.00;-;2.00;12.00;67 %;6.00;83 %;6.00;50 %;1.00;100 %;1.00;100 %;-;-;1.00;100 %;3.00;2.00;1;-;-;1.00;70.00;56.00;80 %;-;-;-;-;0.04;-;-;-;0.17;1.61;-1.44;-;-;41.00;-;-;3.00;3.00;-;3.00;3.00;8.00;5.00;3.00;1.00;1.00;-;1.00
Алан Чочиев;Алания Владикавказ;205;68;П ПЦ;-;-;-;-;-;-;-;1.00;1.00;2.00;-;-;-;-;-;-;44.00;86 %;-;-;4.00;25 %;7.00;86 %;1.00;100 %;-;-;2.00;100 %;3.00;33 %;5.00;-;1.00;2.00;-;-;9.00;56 %;6.00;67 %;3.00;33 %;1.00;100 %;1.00;100 %;1.00;100 %;3.00;67 %;1.00;5.00;1;1.00;1.00;-;61.00;50.00;82 %;-;-;-;-;0.14;-;-;-;1.38;1.85;-0.47;0.22;0.22;38.00;-;1.00;6.00;1.00;-;2.00;1.00;5.00;4.00;1.00;1.00;1.00;1.00;2.00
Батраз Гурциев;Алания Владикавказ;187;68;АП П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;24.00;71 %;-;-;3.00;0 %;1.00;100 %;1.00;100 %;-;-;-;-;4.00;25 %;13.00;1.00;-;-;-;4.00;12.00;8 %;-;-;12.00;8 %;6.00;17 %;2.00;0 %;2.00;0 %;-;-;-;5.00;1;1.00;1.00;-;45.00;27.00;60 %;-;-;-;-;0.65;-;-;-;1.38;1.85;-0.47;-;-;17.00;-;-;1.00;1.00;-;-;1.00;1.00;-;1.00;1.00;-;-;-
Валерий Громыко;Торпедо Москва;203;67;П ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;2.00;1.00;0.09;26.00;77 %;-;-;-;-;6.00;100 %;2.00;50 %;-;-;4.00;75 %;3.00;33 %;7.00;1.00;1.00;7.00;4.00;1.00;11.00;55 %;7.00;57 %;4.00;50 %;3.00;67 %;1.00;100 %;-;-;3.00;0 %;5.00;9.00;1;1.00;1.00;-;55.00;42.00;76 %;50 %;1.00;-;-;0.38;0.04;-;0.00;0.77;0.44;0.33;0.12;0.12;20.00;-;-;6.00;1.00;-;3.00;1.00;6.00;4.00;2.00;2.00;1.00;-;-
Игорь Лебеденко;Торпедо Москва;188;67;Ф ПЦ;-;-;-;-;-;-;1.00;3.00;-;-;1.00;-;-;4.00;1.00;0.65;18.00;50 %;1.00;0 %;-;-;7.00;29 %;-;-;-;-;2.00;0 %;2.00;50 %;8.00;-;-;-;-;1.00;27.00;44 %;1.00;0 %;26.00;46 %;21.00;38 %;2.00;50 %;1.00;100 %;-;-;-;2.00;1;1.00;1.00;-;52.00;25.00;48 %;25 %;1.00;2.00;-;0.11;0.16;-;0.00;0.77;0.44;0.33;-;-;9.00;-;-;2.00;-;-;-;1.00;12.00;-;12.00;8.00;1.00;1.00;-
Евгений Песегов;ФК Акрон Тольятти;194;67;ЗП Ц;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;2.00;-;0.07;54.00;72 %;1.00;100 %;1.00;100 %;13.00;46 %;2.00;50 %;-;-;9.00;56 %;11.00;55 %;7.00;1.00;-;4.00;4.00;1.00;5.00;40 %;2.00;0 %;3.00;67 %;3.00;33 %;2.00;50 %;1.00;100 %;-;-;3.00;14.00;1;1.00;1.00;-;79.00;59.00;75 %;0 %;-;2.00;-;0.77;0.04;-;0.00;0.89;0.07;0.82;0.03;0.03;39.00;1.00;1.00;6.00;1.00;-;5.00;6.00;2.00;-;2.00;1.00;1.00;1.00;-
Даниил Гурченко;Черноморец;172;66;П П;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;23.00;70 %;1.00;0 %;2.00;0 %;2.00;50 %;-;-;-;-;-;-;3.00;0 %;5.00;1.00;2.00;2.00;2.00;-;7.00;29 %;3.00;0 %;4.00;50 %;-;-;1.00;100 %;-;-;3.00;0 %;4.00;-;1;1.00;1.00;-;36.00;22.00;61 %;-;-;-;-;-;-;-;-;0.41;1.27;-0.86;-;-;16.00;-;-;1.00;-;-;-;-;2.00;-;2.00;-;1.00;-;-
Никита Климов;Черноморец;244;66;ЗП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.02;61.00;89 %;-;-;-;-;15.00;80 %;3.00;33 %;-;-;4.00;75 %;-;-;4.00;2.00;-;5.00;2.00;5.00;9.00;78 %;7.00;71 %;2.00;100 %;3.00;67 %;1.00;100 %;-;-;1.00;100 %;3.00;7.00;1;1.00;1.00;-;87.00;77.00;89 %;0 %;-;1.00;-;0.02;0.02;-;0.00;0.41;1.27;-0.86;-;-;54.00;-;-;12.00;1.00;-;3.00;-;7.00;5.00;2.00;2.00;1.00;-;1.00
Антон Килин;ФК Акрон Тольятти;186;65;АП Л;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;21.00;57 %;-;-;3.00;33 %;5.00;60 %;-;-;-;-;1.00;100 %;5.00;40 %;4.00;1.00;-;-;-;-;4.00;50 %;2.00;0 %;2.00;100 %;2.00;50 %;-;-;-;-;1.00;0 %;1.00;1.00;1;1.00;1.00;-;27.00;16.00;59 %;-;-;-;-;-;-;-;-;0.89;0.07;0.82;-;-;12.00;-;1.00;3.00;-;-;1.00;2.00;2.00;-;2.00;1.00;-;-;-
Владислав Левин;Арсенал Тула;197;65;П ПЦ;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;1.00;1.00;0.09;28.00;82 %;-;-;-;-;5.00;100 %;-;-;-;-;2.00;100 %;1.00;100 %;3.00;-;-;1.00;1.00;2.00;4.00;50 %;2.00;50 %;2.00;50 %;-;-;1.00;0 %;1.00;0 %;2.00;50 %;3.00;3.00;1;1.00;1.00;-;41.00;34.00;83 %;100 %;-;-;-;-;0.09;-;0.00;0.81;1.19;-0.38;-;-;23.00;-;-;5.00;-;-;2.00;1.00;2.00;1.00;1.00;-;-;-;1.00
Сергей Макаров;ФК Акрон Тольятти;206;65;П ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;21.00;76 %;-;-;2.00;50 %;6.00;50 %;-;-;-;-;4.00;50 %;4.00;50 %;3.00;1.00;1.00;2.00;-;-;7.00;71 %;2.00;50 %;5.00;80 %;2.00;100 %;-;-;-;-;1.00;100 %;2.00;1.00;1;1.00;1.00;-;32.00;24.00;75 %;-;-;-;-;-;-;-;-;0.89;0.07;0.82;-;-;16.00;-;1.00;3.00;-;-;2.00;2.00;5.00;1.00;4.00;2.00;-;-;1.00
Джонатан Теофилис Окоронкво;Арсенал Тула;184;65;Ф Ц;-;-;1.00;-;0 %;1.00;-;1.00;-;-;-;-;-;1.00;1.00;0.11;6.00;67 %;-;-;-;-;-;-;-;-;-;-;1.00;100 %;-;-;10.00;1.00;1.00;1.00;-;2.00;18.00;28 %;2.00;100 %;16.00;19 %;10.00;20 %;3.00;67 %;3.00;67 %;-;-;1.00;1.00;1;1.00;1.00;-;30.00;14.00;47 %;100 %;-;-;-;-;0.11;-;0.00;0.81;1.19;-0.38;0.01;0.01;4.00;-;-;-;-;-;1.00;-;5.00;2.00;3.00;2.00;2.00;2.00;-
Андрес Фабиан Понсе Нуньес;ФК Акрон Тольятти;184;65;Ф Ц;-;-;1.00;-;0 %;1.00;1.00;2.00;-;-;-;-;-;2.00;-;0.17;18.00;83 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;11.00;-;1.00;1.00;-;-;25.00;32 %;5.00;40 %;20.00;30 %;11.00;27 %;1.00;100 %;1.00;100 %;-;-;2.00;4.00;1;1.00;1.00;-;52.00;29.00;56 %;0 %;2.00;-;-;0.03;0.09;-;0.00;0.89;0.07;0.82;-;-;15.00;-;-;1.00;-;-;-;1.00;8.00;2.00;6.00;3.00;1.00;1.00;-
Михаил Гащенков;Шинник;176;64;ЗП ПЦ;-;-;1.00;-;0 %;-;-;1.00;1.00;1.00;-;-;-;1.00;1.00;0.16;18.00;72 %;1.00;0 %;-;-;8.00;63 %;2.00;50 %;2.00;50 %;4.00;25 %;-;-;4.00;1.00;1.00;3.00;1.00;-;9.00;56 %;5.00;40 %;4.00;75 %;5.00;60 %;1.00;0 %;1.00;0 %;1.00;0 %;3.00;3.00;1;1.00;1.00;-;35.00;25.00;71 %;100 %;-;-;-;0.03;0.16;-;0.00;0.78;1.34;-0.56;-;-;13.00;-;-;5.00;1.00;1.00;1.00;-;5.00;2.00;3.00;3.00;-;-;-
Никита Розманов;Ленинградец;208;64;АП ЛЦ;1.00;-;1.00;1.00;100 %;-;2.00;2.00;-;-;-;-;-;1.00;1.00;0.59;21.00;52 %;1.00;0 %;-;-;5.00;20 %;2.00;0 %;1.00;0 %;4.00;25 %;1.00;0 %;11.00;1.00;2.00;1.00;1.00;-;24.00;33 %;7.00;29 %;17.00;35 %;6.00;17 %;4.00;0 %;2.00;0 %;2.00;0 %;1.00;4.00;1;1.00;1.00;-;53.00;25.00;47 %;100 %;-;-;-;-;0.59;0.59;1.69;1.30;0.83;0.47;-;-;11.00;-;-;1.00;-;-;1.00;-;8.00;2.00;6.00;1.00;-;-;-
Андрей Яковлев;Ленинградец;225;64;ЗП Л;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;34.00;85 %;1.00;0 %;2.00;0 %;6.00;83 %;1.00;100 %;-;-;6.00;83 %;3.00;67 %;5.00;1.00;-;3.00;2.00;-;11.00;55 %;7.00;57 %;4.00;50 %;3.00;33 %;2.00;100 %;2.00;100 %;-;-;4.00;1.00;1;1.00;1.00;-;51.00;41.00;80 %;-;-;-;-;0.20;-;-;-;1.30;0.83;0.47;-;-;29.00;-;-;5.00;1.00;-;5.00;2.00;6.00;4.00;2.00;1.00;2.00;2.00;-
Владлен Бабаев;Сокол Саратов;198;63;АП ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;1.00;1.00;1.00;0.03;28.00;68 %;-;-;5.00;40 %;3.00;100 %;-;-;-;-;-;-;3.00;33 %;10.00;3.00;2.00;2.00;1.00;1.00;18.00;39 %;6.00;67 %;12.00;25 %;4.00;50 %;3.00;33 %;2.00;0 %;1.00;100 %;-;7.00;1;1.00;1.00;-;57.00;35.00;61 %;100 %;-;-;-;0.30;0.03;-;0.00;0.52;1.25;-0.73;-;-;19.00;-;2.00;3.00;-;-;-;1.00;7.00;4.00;3.00;2.00;1.00;-;1.00
Егор Иванов;Енисей Красноярск;212;63;ЗП ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;42.00;79 %;2.00;50 %;-;-;9.00;44 %;1.00;0 %;-;-;4.00;25 %;5.00;60 %;5.00;-;-;4.00;-;-;10.00;50 %;9.00;56 %;1.00;0 %;-;-;-;-;-;-;5.00;40 %;2.00;8.00;1;1.00;1.00;-;62.00;48.00;77 %;-;-;-;-;0.28;-;-;-;1.27;0.39;0.88;-;-;33.00;1.00;-;4.00;-;-;1.00;3.00;5.00;5.00;-;-;-;-;2.00
Игорь Леонтьев;Сокол Саратов;204;63;ЗП ЛЦ;-;-;-;-;-;-;3.00;-;-;-;1.00;-;-;-;-;-;45.00;87 %;-;-;-;-;8.00;50 %;4.00;75 %;-;-;6.00;33 %;-;-;3.00;-;1.00;4.00;2.00;2.00;13.00;54 %;10.00;60 %;3.00;33 %;3.00;67 %;1.00;0 %;-;-;7.00;57 %;2.00;7.00;1;1.00;1.00;-;70.00;57.00;81 %;-;-;-;-;0.03;-;-;-;0.52;1.25;-0.73;-;-;39.00;-;-;4.00;3.00;-;2.00;-;7.00;6.00;1.00;2.00;-;-;4.00
Андрей Окладников;Енисей Красноярск;231;63;Ф Ц;1.00;1.00;3.00;1.00;33 %;1.00;1.00;-;-;-;-;-;1.00;3.00;1.00;0.59;10.00;70 %;-;-;2.00;0 %;2.00;100 %;-;-;-;-;-;-;1.00;0 %;3.00;2.00;-;2.00;1.00;2.00;15.00;27 %;6.00;0 %;9.00;44 %;5.00;20 %;2.00;100 %;2.00;100 %;1.00;0 %;2.00;2.00;1;1.00;1.00;-;34.00;18.00;53 %;33 %;2.00;-;-;0.07;0.20;0.59;1.69;1.27;0.39;0.88;-;-;7.00;-;-;2.00;-;-;-;-;4.00;-;4.00;1.00;2.00;2.00;-
Никита Балахонцев;Тюмень;221;62;АП Ц;-;-;-;-;-;1.00;1.00;1.00;-;-;-;-;-;1.00;-;0.06;20.00;90 %;1.00;100 %;-;-;4.00;100 %;-;-;-;-;1.00;100 %;2.00;100 %;2.00;-;-;-;-;2.00;11.00;55 %;2.00;0 %;9.00;67 %;2.00;100 %;4.00;75 %;2.00;50 %;2.00;0 %;-;-;1;1.00;1.00;-;34.00;26.00;76 %;0 %;1.00;-;-;0.06;0.06;-;0.00;0.15;0.41;-0.26;-;-;18.00;1.00;-;4.00;-;-;1.00;2.00;6.00;-;6.00;2.00;3.00;1.00;-
