Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Василий Алейников;Шинник;244;98;П ПЦ;1.00;-;1.00;1.00;100 %;-;5.00;1.00;-;-;-;-;-;2.00;1.00;0.21;50.00;74 %;-;-;-;-;13.00;38 %;1.00;100 %;-;-;5.00;20 %;1.00;0 %;10.00;1.00;2.00;7.00;3.00;2.00;16.00;56 %;8.00;50 %;8.00;63 %;6.00;67 %;-;-;-;-;1.00;0 %;11.00;13.00;1;1.00;-;-;97.00;74.00;76 %;50 %;1.00;-;-;-;0.10;0.21;4.76;0.53;1.46;-0.93;0.36;0.12;37.00;-;-;5.00;1.00;-;1.00;-;9.00;4.00;5.00;4.00;-;-;-
Вячеслав Бардыбахин;Енисей Красноярск;237;98;З П;-;-;-;-;-;1.00;-;-;-;-;-;-;-;2.00;-;0.12;54.00;87 %;1.00;100 %;1.00;0 %;5.00;100 %;2.00;50 %;1.00;0 %;1.00;0 %;1.00;0 %;4.00;3.00;2.00;8.00;1.00;1.00;14.00;71 %;11.00;64 %;3.00;100 %;6.00;83 %;1.00;100 %;-;-;3.00;67 %;7.00;13.00;1;1.00;-;-;94.00;79.00;84 %;0 %;-;2.00;-;0.31;0.06;-;0.00;1.46;0.53;0.93;-;-;47.00;1.00;-;5.00;1.00;-;-;-;10.00;7.00;3.00;5.00;1.00;-;2.00
Никита Глушков;Енисей Красноярск;216;98;Ф ЛЦ;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;4.00;1.00;0.14;31.00;77 %;2.00;50 %;2.00;50 %;7.00;71 %;-;-;-;-;2.00;50 %;3.00;67 %;5.00;-;1.00;-;-;2.00;13.00;38 %;3.00;33 %;10.00;40 %;-;-;4.00;50 %;3.00;67 %;1.00;100 %;-;3.00;1;1.00;-;-;54.00;35.00;65 %;25 %;-;3.00;-;0.69;0.04;-;0.00;1.46;0.53;0.93;-;-;24.00;1.00;1.00;5.00;-;-;1.00;2.00;5.00;1.00;4.00;-;2.00;2.00;1.00
Владимир Хозин;Енисей Красноярск;199;98;З ПЦ;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;1.00;1.00;0.02;45.00;64 %;-;-;-;-;19.00;37 %;6.00;17 %;1.00;0 %;7.00;0 %;2.00;50 %;9.00;2.00;2.00;12.00;-;1.00;21.00;71 %;16.00;69 %;5.00;80 %;10.00;60 %;-;-;-;-;2.00;100 %;10.00;9.00;1;1.00;-;-;89.00;65.00;73 %;100 %;-;-;-;-;0.02;-;0.00;1.46;0.53;0.93;0.05;0.05;29.00;-;-;7.00;1.00;-;-;1.00;15.00;11.00;4.00;6.00;-;-;2.00
Олег Ланин;Енисей Красноярск;232;98;ЗП Ц;-;-;-;-;-;1.00;1.00;-;-;-;1.00;-;-;-;-;-;61.00;74 %;2.00;50 %;-;-;20.00;45 %;3.00;0 %;-;-;10.00;40 %;5.00;60 %;8.00;-;2.00;8.00;3.00;-;14.00;71 %;11.00;73 %;3.00;67 %;7.00;71 %;-;-;-;-;3.00;100 %;6.00;17.00;1;1.00;-;-;101.00;79.00;78 %;-;-;-;-;0.30;-;-;-;1.46;0.53;0.93;0.03;0.03;45.00;1.00;-;9.00;-;-;4.00;3.00;10.00;8.00;2.00;5.00;-;-;3.00
Александр Ломакин;Енисей Красноярск;184;98;АП Ц;-;-;1.00;-;0 %;1.00;-;1.00;1.00;1.00;-;-;-;2.00;-;0.18;41.00;73 %;2.00;0 %;1.00;0 %;11.00;55 %;2.00;0 %;-;-;8.00;50 %;8.00;38 %;8.00;-;1.00;2.00;-;1.00;9.00;22 %;5.00;20 %;4.00;25 %;2.00;0 %;-;-;-;-;-;-;3.00;4.00;1;1.00;-;-;62.00;41.00;66 %;0 %;-;1.00;1.00;0.28;0.09;-;0.00;1.46;0.53;0.93;-;-;30.00;-;-;6.00;-;-;4.00;3.00;2.00;1.00;1.00;-;-;-;-
Александр Масловский;Енисей Красноярск;265;98;ЗЛ;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;2.00;-;0.22;47.00;79 %;-;-;2.00;50 %;12.00;50 %;-;-;-;-;3.00;67 %;2.00;50 %;10.00;2.00;3.00;4.00;-;1.00;16.00;69 %;7.00;86 %;9.00;56 %;6.00;83 %;3.00;67 %;2.00;50 %;1.00;100 %;3.00;7.00;1;1.00;-;-;79.00;59.00;75 %;0 %;1.00;-;1.00;0.14;0.11;-;0.00;1.46;0.53;0.93;0.03;0.03;37.00;-;1.00;6.00;-;-;2.00;1.00;11.00;6.00;5.00;5.00;2.00;1.00;1.00
Никита Раздорских;Енисей Красноярск;210;98;П П;-;-;-;-;-;-;1.00;1.00;-;-;1.00;-;-;1.00;-;0.14;31.00;65 %;-;-;2.00;50 %;8.00;38 %;1.00;0 %;-;-;3.00;33 %;4.00;50 %;8.00;4.00;-;5.00;4.00;-;13.00;54 %;9.00;44 %;4.00;75 %;2.00;0 %;1.00;100 %;1.00;100 %;7.00;57 %;7.00;6.00;1;1.00;-;-;59.00;41.00;69 %;0 %;-;1.00;-;0.07;0.14;-;0.00;1.46;0.53;0.93;-;-;20.00;-;1.00;3.00;-;-;1.00;2.00;7.00;4.00;3.00;-;1.00;1.00;4.00
Артём Самсонов;Шинник;176;98;ЗП Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;1.00;0.04;34.00;74 %;-;-;4.00;25 %;12.00;58 %;3.00;33 %;1.00;0 %;3.00;67 %;9.00;56 %;5.00;-;-;2.00;1.00;1.00;11.00;45 %;9.00;33 %;2.00;100 %;2.00;50 %;-;-;-;-;3.00;33 %;3.00;7.00;1;1.00;-;-;57.00;42.00;74 %;100 %;-;-;-;0.13;0.04;-;0.00;0.53;1.46;-0.93;-;-;25.00;-;1.00;7.00;1.00;-;2.00;5.00;5.00;3.00;2.00;1.00;-;-;1.00
Андрей Семенов;Шинник;180;98;З П;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-;-;-;-;71.00;80 %;-;-;3.00;67 %;12.00;50 %;5.00;40 %;-;-;4.00;50 %;5.00;40 %;3.00;-;-;6.00;1.00;-;13.00;54 %;10.00;50 %;3.00;67 %;2.00;50 %;1.00;0 %;-;-;1.00;100 %;6.00;14.00;1;1.00;-;-;106.00;86.00;81 %;-;-;-;-;0.04;-;-;-;0.53;1.46;-0.93;0.04;0.04;57.00;-;2.00;6.00;2.00;-;2.00;2.00;7.00;5.00;2.00;1.00;-;-;1.00
Дмитрий Шадринцев;Шинник;199;98;ЗЛ;-;-;-;-;-;-;-;2.00;-;1.00;-;-;-;1.00;-;0.04;60.00;70 %;-;-;6.00;33 %;10.00;60 %;3.00;33 %;-;-;4.00;50 %;6.00;33 %;12.00;3.00;1.00;6.00;1.00;6.00;18.00;56 %;6.00;50 %;12.00;58 %;6.00;67 %;8.00;50 %;3.00;67 %;1.00;100 %;13.00;5.00;1;1.00;-;-;104.00;76.00;73 %;0 %;1.00;-;-;0.10;0.04;-;0.00;0.53;1.46;-0.93;-;-;42.00;-;2.00;6.00;1.00;-;2.00;2.00;10.00;3.00;7.00;4.00;4.00;2.00;1.00
Игорь Соколов;Шинник;229;98;АП П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;3.00;-;0.11;34.00;85 %;-;-;4.00;75 %;7.00;86 %;2.00;100 %;-;-;4.00;75 %;6.00;100 %;5.00;1.00;3.00;2.00;1.00;3.00;14.00;14 %;3.00;33 %;11.00;9 %;7.00;14 %;3.00;0 %;2.00;0 %;-;-;1.00;10.00;1;1.00;-;-;69.00;46.00;67 %;0 %;2.00;1.00;-;-;0.04;-;0.00;0.53;1.46;-0.93;0.03;0.03;29.00;-;3.00;6.00;2.00;-;3.00;6.00;2.00;1.00;1.00;1.00;-;-;-
Дмитрий Гузь;Шинник;185;98;З ЛЦ;-;-;-;-;-;-;3.00;1.00;-;2.00;-;-;-;-;-;-;40.00;73 %;-;-;-;-;13.00;54 %;5.00;40 %;-;-;3.00;33 %;1.00;100 %;7.00;3.00;1.00;14.00;2.00;-;17.00;71 %;14.00;64 %;3.00;100 %;11.00;82 %;-;-;-;-;4.00;25 %;13.00;12.00;1;1.00;-;-;84.00;67.00;80 %;-;-;-;-;-;-;-;-;0.53;1.46;-0.93;0.36;0.18;29.00;-;-;7.00;2.00;-;1.00;1.00;12.00;9.00;3.00;9.00;-;-;1.00
Муталип Алибеков;Динамо Махачкала;242;97;З Ц;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;54.00;83 %;-;-;-;-;14.00;50 %;7.00;29 %;1.00;0 %;10.00;40 %;-;-;3.00;1.00;-;8.00;1.00;1.00;22.00;86 %;17.00;82 %;5.00;100 %;13.00;85 %;-;-;-;-;-;-;9.00;6.00;1;1.00;-;-;93.00;81.00;87 %;-;-;-;-;-;-;-;-;1.52;1.24;0.28;0.02;0.02;45.00;-;-;7.00;2.00;-;4.00;-;19.00;14.00;5.00;11.00;-;-;-
Неманья Анджелкович;ФК Акрон Тольятти;283;97;З ЛЦ;1.00;-;1.00;1.00;100 %;-;1.00;2.00;-;-;-;-;-;1.00;1.00;0.63;45.00;80 %;-;-;-;-;10.00;60 %;2.00;0 %;-;-;1.00;0 %;-;-;5.00;2.00;-;11.00;1.00;-;17.00;76 %;15.00;80 %;2.00;50 %;10.00;90 %;-;-;-;-;2.00;100 %;13.00;4.00;1;1.00;-;-;80.00;67.00;84 %;100 %;-;-;-;-;0.63;0.63;1.59;1.24;1.52;-0.28;0.26;0.13;36.00;-;-;6.00;-;-;-;-;13.00;12.00;1.00;9.00;-;-;2.00
Иван Чудин;ФК Акрон Тольятти;222;97;ЗП Ц;-;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;30.00;80 %;-;-;-;-;4.00;50 %;1.00;0 %;1.00;0 %;3.00;33 %;-;-;5.00;2.00;-;1.00;-;1.00;9.00;89 %;7.00;86 %;2.00;100 %;1.00;100 %;-;-;-;-;5.00;80 %;7.00;7.00;1;1.00;-;-;55.00;48.00;87 %;-;-;-;-;0.13;-;-;-;1.24;1.52;-0.28;0.79;0.26;24.00;-;-;2.00;-;-;1.00;-;8.00;6.00;2.00;1.00;-;-;4.00
Егор Данилкин;ФК Акрон Тольятти;220;97;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53.00;87 %;-;-;-;-;17.00;82 %;10.00;70 %;1.00;0 %;3.00;100 %;-;-;3.00;-;1.00;11.00;2.00;1.00;9.00;44 %;8.00;38 %;1.00;100 %;6.00;50 %;-;-;-;-;2.00;0 %;14.00;9.00;1;1.00;-;-;89.00;76.00;85 %;-;-;-;-;0.11;-;-;-;1.24;1.52;-0.28;0.17;0.17;46.00;-;-;14.00;7.00;-;3.00;-;4.00;3.00;1.00;3.00;-;-;-
Никита Глушков;Динамо Махачкала;195;97;П ПЦ;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;1.00;1.00;0.20;27.00;70 %;-;-;1.00;0 %;9.00;67 %;1.00;100 %;-;-;3.00;67 %;2.00;100 %;5.00;-;-;3.00;1.00;1.00;10.00;30 %;4.00;25 %;6.00;33 %;3.00;67 %;-;-;-;-;-;-;9.00;5.00;1;1.00;-;-;53.00;38.00;72 %;100 %;-;-;-;0.73;0.20;-;0.00;1.52;1.24;0.28;-;-;19.00;-;-;6.00;1.00;-;2.00;2.00;3.00;1.00;2.00;2.00;-;-;-
Максим Храмцов;Динамо Махачкала;215;97;ЗП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51.00;61 %;1.00;0 %;2.00;50 %;11.00;18 %;2.00;0 %;-;-;6.00;33 %;8.00;25 %;14.00;2.00;-;-;-;1.00;10.00;60 %;2.00;100 %;8.00;50 %;8.00;50 %;1.00;100 %;1.00;100 %;-;-;2.00;4.00;1;1.00;-;-;69.00;45.00;65 %;-;-;-;-;0.06;-;-;-;1.52;1.24;0.28;-;-;31.00;-;1.00;2.00;-;-;2.00;2.00;6.00;2.00;4.00;4.00;1.00;1.00;-
Владимир Ковачевич;Динамо Махачкала;237;97;З ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;50.00;82 %;-;-;1.00;100 %;11.00;73 %;1.00;100 %;-;-;5.00;80 %;2.00;100 %;6.00;1.00;1.00;6.00;-;-;19.00;63 %;10.00;80 %;9.00;44 %;15.00;67 %;1.00;0 %;-;-;-;-;9.00;10.00;1;1.00;-;-;89.00;72.00;81 %;-;-;-;-;-;-;-;-;1.52;1.24;0.28;0.24;0.12;41.00;-;1.00;8.00;1.00;-;4.00;2.00;12.00;8.00;4.00;10.00;-;-;-
Сергей Макаров;ФК Акрон Тольятти;231;97;П ПЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;-;-;-;31.00;84 %;-;-;-;-;7.00;71 %;2.00;50 %;1.00;0 %;5.00;60 %;1.00;0 %;3.00;1.00;-;4.00;1.00;-;10.00;50 %;8.00;50 %;2.00;50 %;4.00;50 %;-;-;-;-;4.00;75 %;6.00;7.00;1;1.00;-;-;54.00;44.00;81 %;-;-;-;-;-;-;-;-;1.24;1.52;-0.28;0.73;0.36;26.00;-;-;5.00;1.00;-;3.00;-;5.00;4.00;1.00;2.00;-;-;3.00
Эгаш Касинтура;Динамо Махачкала;224;97;Ф ЛЦ;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;4.00;1.00;0.77;31.00;68 %;2.00;50 %;4.00;0 %;7.00;57 %;-;-;-;-;4.00;75 %;4.00;25 %;10.00;1.00;3.00;12.00;9.00;6.00;20.00;45 %;5.00;60 %;15.00;40 %;4.00;50 %;10.00;20 %;6.00;33 %;1.00;100 %;3.00;9.00;1;1.00;-;-;76.00;49.00;64 %;25 %;2.00;1.00;-;0.20;0.19;-;0.00;1.52;1.24;0.28;-;-;21.00;1.00;-;4.00;-;-;3.00;1.00;9.00;3.00;6.00;2.00;2.00;2.00;1.00
Константин Савичев;ФК Акрон Тольятти;235;97;З П;-;-;-;-;-;-;-;-;-;1.00;-;-;-;1.00;1.00;0.02;55.00;76 %;-;-;2.00;100 %;11.00;27 %;7.00;43 %;3.00;33 %;10.00;30 %;6.00;33 %;6.00;1.00;-;5.00;-;2.00;5.00;100 %;4.00;100 %;1.00;100 %;2.00;100 %;1.00;100 %;1.00;100 %;2.00;100 %;8.00;5.00;1;1.00;-;-;76.00;63.00;83 %;100 %;-;-;-;0.24;0.02;-;0.00;1.24;1.52;-0.28;0.06;0.06;42.00;-;2.00;3.00;3.00;1.00;3.00;2.00;5.00;4.00;1.00;2.00;1.00;1.00;2.00
Идар Шумахов;Динамо Махачкала;177;97;З ЛЦ;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;45.00;71 %;-;-;-;-;8.00;25 %;6.00;17 %;1.00;100 %;3.00;33 %;1.00;0 %;7.00;3.00;-;7.00;1.00;2.00;9.00;67 %;8.00;63 %;1.00;100 %;5.00;80 %;-;-;-;-;2.00;50 %;5.00;8.00;1;1.00;-;-;69.00;53.00;77 %;-;-;-;-;-;-;-;-;1.52;1.24;0.28;0.63;0.63;32.00;-;-;2.00;1.00;1.00;1.00;-;6.00;5.00;1.00;4.00;-;-;1.00
Залимхан Юсупов;Динамо Махачкала;185;97;П ЛЦ;-;-;-;-;-;-;-;2.00;-;1.00;-;-;-;3.00;1.00;0.38;54.00;70 %;-;-;1.00;0 %;11.00;64 %;5.00;80 %;-;-;6.00;83 %;13.00;31 %;9.00;-;1.00;3.00;2.00;-;8.00;25 %;6.00;17 %;2.00;50 %;3.00;33 %;-;-;-;-;1.00;100 %;4.00;9.00;1;1.00;-;-;79.00;54.00;68 %;33 %;1.00;1.00;-;0.12;0.13;-;0.00;1.52;1.24;0.28;0.33;0.33;38.00;-;-;7.00;4.00;-;5.00;4.00;2.00;1.00;1.00;1.00;-;-;1.00
Нури Абдоков;Кубань Краснодар;214;96;АП Ц;-;-;2.00;-;0 %;2.00;1.00;6.00;-;-;-;-;-;2.00;1.00;0.14;25.00;76 %;1.00;0 %;-;-;3.00;67 %;5.00;60 %;1.00;0 %;2.00;100 %;8.00;75 %;11.00;3.00;1.00;3.00;-;1.00;22.00;45 %;5.00;20 %;17.00;53 %;5.00;40 %;2.00;100 %;1.00;100 %;3.00;0 %;1.00;4.00;1;1.00;-;-;56.00;36.00;64 %;50 %;-;1.00;-;0.27;0.07;-;0.00;0.97;1.9;-0.12;0.02;0.02;19.00;-;-;2.00;3.00;-;2.00;6.00;10.00;1.00;9.00;2.00;2.00;1.00;-
Азат Байрыев;Кубань Краснодар;224;96;З ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.06;29.00;90 %;-;-;-;-;7.00;57 %;6.00;67 %;2.00;50 %;7.00;71 %;1.00;100 %;3.00;1.00;-;7.00;-;2.00;14.00;71 %;11.00;73 %;3.00;67 %;7.00;71 %;-;-;-;-;3.00;67 %;6.00;3.00;1;1.00;-;-;55.00;47.00;85 %;0 %;1.00;-;-;0.26;0.06;-;0.00;0.97;1.9;-0.12;0.17;0.09;26.00;-;-;4.00;4.00;1.00;5.00;1.00;10.00;8.00;2.00;5.00;-;-;2.00
Игорь Безденежных;Кубань Краснодар;187;96;ЗП ЛЦ;-;-;-;-;-;-;2.00;1.00;-;1.00;1.00;-;-;2.00;1.00;0.05;32.00;75 %;-;-;-;-;15.00;47 %;4.00;50 %;2.00;100 %;10.00;60 %;1.00;0 %;8.00;2.00;-;8.00;1.00;-;16.00;38 %;13.00;46 %;3.00;0 %;5.00;60 %;1.00;0 %;-;-;6.00;50 %;13.00;8.00;1;1.00;-;-;71.00;52.00;73 %;50 %;-;1.00;-;0.02;0.03;-;0.00;0.97;1.9;-0.12;0.04;0.04;24.00;-;-;7.00;2.00;2.00;6.00;-;6.00;6.00;-;3.00;-;-;3.00
Ленар Фаттахов;Кубань Краснодар;182;96;З П;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;-;31.00;68 %;-;-;1.00;0 %;12.00;42 %;3.00;67 %;1.00;0 %;7.00;57 %;1.00;0 %;3.00;1.00;-;6.00;1.00;2.00;17.00;29 %;15.00;27 %;2.00;50 %;4.00;0 %;1.00;0 %;1.00;0 %;4.00;50 %;11.00;6.00;1;1.00;-;-;67.00;45.00;67 %;-;-;-;-;-;-;-;-;0.97;1.9;-0.12;0.03;0.03;21.00;-;-;5.00;2.00;-;4.00;-;5.00;4.00;1.00;-;-;-;2.00
Руслан Фищенко;Родина Москва;208;96;ЗП ПЦ;-;-;-;-;-;-;3.00;-;-;-;-;-;-;-;-;-;33.00;88 %;-;-;-;-;6.00;83 %;3.00;100 %;-;-;3.00;67 %;-;-;2.00;-;-;7.00;3.00;-;22.00;59 %;15.00;60 %;7.00;57 %;6.00;83 %;1.00;0 %;1.00;0 %;6.00;83 %;4.00;4.00;1;1.00;-;-;63.00;50.00;79 %;-;-;-;-;-;-;-;-;1.9;0.97;0.12;0.04;0.04;29.00;-;-;5.00;3.00;-;2.00;-;13.00;9.00;4.00;5.00;-;-;5.00
Амур Калмыков;Родина Москва;201;96;Ф ПЦ;-;-;2.00;-;0 %;-;1.00;2.00;-;-;-;-;-;4.00;1.00;0.42;25.00;76 %;1.00;0 %;2.00;50 %;9.00;89 %;1.00;100 %;-;-;5.00;60 %;6.00;50 %;14.00;3.00;2.00;-;-;3.00;24.00;63 %;-;-;24.00;63 %;12.00;75 %;2.00;50 %;-;-;-;-;-;-;1;1.00;-;-;58.00;38.00;66 %;25 %;1.00;2.00;-;0.06;0.10;-;0.00;1.9;0.97;0.12;-;-;19.00;-;1.00;8.00;1.00;-;3.00;3.00;15.00;-;15.00;9.00;1.00;-;-
Александр Клещенко;Родина Москва;203;96;З ЛЦ;-;-;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;48.00;83 %;-;-;1.00;0 %;18.00;67 %;6.00;50 %;2.00;50 %;9.00;56 %;2.00;0 %;8.00;2.00;-;9.00;2.00;5.00;11.00;91 %;8.00;100 %;3.00;67 %;7.00;86 %;2.00;100 %;-;-;-;-;8.00;8.00;1;1.00;-;-;80.00;71.00;89 %;-;-;-;-;-;-;-;-;1.9;0.97;0.12;0.04;0.04;40.00;-;-;12.00;3.00;1.00;5.00;-;10.00;8.00;2.00;6.00;2.00;-;-
Митджа Кризан;Родина Москва;215;96;З ПЦ;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;-;-;-;43.00;84 %;-;-;-;-;21.00;76 %;4.00;100 %;-;-;9.00;78 %;1.00;100 %;3.00;2.00;-;11.00;1.00;3.00;19.00;74 %;16.00;75 %;3.00;67 %;6.00;83 %;2.00;50 %;2.00;50 %;1.00;100 %;9.00;9.00;1;1.00;-;-;83.00;71.00;86 %;-;-;-;-;-;-;-;-;1.9;0.97;0.12;0.20;0.20;36.00;-;-;16.00;4.00;-;7.00;1.00;14.00;12.00;2.00;5.00;1.00;1.00;1.00
Уэсли Ната Вачхолз;Родина Москва;215;96;ЗП ЛЦ;-;-;-;-;-;-;4.00;5.00;-;-;-;-;-;1.00;-;0.05;39.00;92 %;-;-;1.00;0 %;3.00;100 %;-;-;-;-;2.00;100 %;2.00;50 %;6.00;-;3.00;3.00;2.00;1.00;25.00;68 %;12.00;58 %;13.00;77 %;5.00;40 %;8.00;88 %;2.00;100 %;3.00;67 %;5.00;3.00;1;1.00;-;-;77.00;62.00;81 %;0 %;1.00;-;-;0.12;0.05;-;0.00;1.9;0.97;0.12;0.01;0.01;36.00;-;-;3.00;-;-;2.00;1.00;17.00;7.00;10.00;2.00;7.00;2.00;2.00
Артём Сокол;Родина Москва;190;96;ЗЛ;-;-;-;-;-;1.00;-;1.00;-;-;-;-;-;-;-;-;46.00;80 %;-;-;1.00;100 %;9.00;67 %;-;-;-;-;9.00;78 %;3.00;67 %;5.00;1.00;1.00;6.00;2.00;3.00;8.00;50 %;7.00;43 %;1.00;100 %;4.00;50 %;-;-;-;-;1.00;0 %;6.00;7.00;1;1.00;-;-;71.00;57.00;80 %;-;-;-;-;0.21;-;-;-;1.9;0.97;0.12;0.27;0.14;37.00;-;1.00;6.00;-;-;7.00;2.00;4.00;3.00;1.00;2.00;-;-;-
Максим Веденеев;Кубань Краснодар;190;96;З ПЦ;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;1.00;-;0.21;24.00;83 %;-;-;-;-;4.00;75 %;4.00;50 %;1.00;0 %;5.00;60 %;2.00;50 %;2.00;1.00;-;6.00;1.00;-;17.00;41 %;16.00;44 %;1.00;0 %;8.00;25 %;-;-;-;-;2.00;50 %;3.00;3.00;1;1.00;-;-;50.00;35.00;70 %;0 %;-;1.00;-;-;0.21;-;0.00;0.97;1.9;-0.12;0.25;0.08;20.00;-;-;3.00;2.00;-;3.00;1.00;7.00;7.00;-;2.00;-;-;1.00
Георгий Юдинцев;Родина Москва;196;96;З П;-;-;-;-;-;-;1.00;1.00;-;1.00;-;-;-;1.00;-;0.02;55.00;75 %;1.00;0 %;3.00;33 %;15.00;73 %;5.00;60 %;2.00;50 %;8.00;88 %;6.00;50 %;9.00;1.00;-;5.00;1.00;2.00;19.00;47 %;15.00;60 %;4.00;0 %;8.00;63 %;1.00;0 %;1.00;0 %;5.00;40 %;6.00;6.00;1;1.00;-;-;90.00;65.00;72 %;0 %;1.00;-;-;-;0.02;-;0.00;1.9;0.97;0.12;0.03;0.03;41.00;-;1.00;11.00;3.00;1.00;7.00;3.00;9.00;9.00;-;5.00;-;-;2.00
Астемир Абазов;Сокол Саратов;186;95;З ЛЦ;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-;-;-;-;55.00;87 %;-;-;1.00;0 %;12.00;75 %;5.00;80 %;-;-;8.00;100 %;2.00;50 %;3.00;1.00;2.00;10.00;-;2.00;12.00;67 %;11.00;64 %;1.00;100 %;8.00;75 %;-;-;-;-;2.00;100 %;11.00;9.00;1;1.00;-;-;93.00;80.00;86 %;-;-;-;-;-;-;-;-;0.35;3.39;-3.04;0.37;0.18;48.00;-;-;9.00;4.00;-;8.00;1.00;8.00;7.00;1.00;6.00;-;-;2.00
Руслан Байтуков;Тюмень;195;95;З ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54.00;81 %;-;-;-;-;11.00;55 %;5.00;60 %;2.00;50 %;7.00;57 %;9.00;56 %;3.00;2.00;-;4.00;1.00;-;8.00;50 %;8.00;50 %;-;-;5.00;40 %;-;-;-;-;1.00;100 %;6.00;4.00;1;1.00;-;-;73.00;59.00;81 %;-;-;-;-;0.26;-;-;-;1.63;0.50;1.13;-;-;44.00;-;-;6.00;3.00;1.00;4.00;5.00;4.00;4.00;-;2.00;-;-;1.00
Александр Бем;Тюмень;203;95;З П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36.00;78 %;-;-;-;-;6.00;67 %;1.00;0 %;-;-;4.00;75 %;1.00;0 %;4.00;2.00;-;2.00;1.00;1.00;8.00;38 %;4.00;75 %;4.00;0 %;1.00;100 %;2.00;0 %;2.00;0 %;1.00;100 %;5.00;8.00;1;1.00;-;-;59.00;46.00;78 %;-;-;-;-;-;-;-;-;1.63;0.50;1.13;-;-;28.00;-;-;4.00;-;-;3.00;-;3.00;3.00;-;1.00;-;-;1.00
Иван Енин;Торпедо Москва;230;95;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;50.00;88 %;-;-;1.00;100 %;10.00;80 %;2.00;0 %;-;-;2.00;100 %;1.00;100 %;8.00;2.00;2.00;10.00;2.00;-;23.00;70 %;9.00;89 %;14.00;57 %;3.00;33 %;6.00;100 %;-;-;3.00;100 %;4.00;8.00;1;1.00;-;-;87.00;72.00;83 %;-;-;-;-;0.01;-;-;-;0.50;1.63;-1.13;-;-;44.00;-;1.00;8.00;-;-;2.00;1.00;16.00;8.00;8.00;1.00;6.00;-;3.00
